name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung
Praxis Dr. med. Moelter Christian,"Poststrasse 2, 8307 Effretikon",Poststrasse 2,8307,Effretikon,Zürich,052 343 66 88,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/effretikon/exhz/praxis-dr-med-moelter-christian,https://www.onedoc.ch/de/medizinische-praxis/effretikon/exhz/praxis-dr-med-moelter-christian,0
Praxis Dr. med. Möhr-Buxtorf Ursula,"Im Bungert 9, 8820 Wädenswil",Im Bungert 9,8820,Wädenswil,Zürich,044 780 67 07,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/wadenswil/ewg7/praxis-dr-med-mohr-buxtorf-ursula,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/ewg7/praxis-dr-med-mohr-buxtorf-ursula,0
Praxis Dr. med. Moini Arshan,"Weingartenstrasse 7, 8803 Rüschlikon",Weingartenstrasse 7,8803,Rüschlikon,Zürich,044 724 06 01,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ruschlikon/exh1/praxis-dr-med-moini-arshan,https://www.doktor.ch/arzt/moini-arshan-rueschlikon-8803-arzt.html,0
Praxis Dr. med. Mokros Eva,"General-Werdmüllerstrasse 49, 8804 Au ZH",General-Werdmüllerstrasse 49,8804,Au ZH,Zürich,044 781 15 55,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/au/ewg8/praxis-dr-med-mokros-eva,https://www.onedoc.ch/de/medizinische-praxis/au/ewg8/praxis-dr-med-mokros-eva,0
Praxis Dr. med. Morales Cleopatra Guadalupe,"Zollikerstrasse 37, 8008 Zürich",Zollikerstrasse 37,8008,Zürich,Zürich,044 380 01 51,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhe/praxis-dr-med-morales-cleopatra-guadalupe,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhe/praxis-dr-med-morales-cleopatra-guadalupe,0
Praxis Dr. med. Morgenstern Walter,"Bankstrasse 13, 8610 Uster",Bankstrasse 13,8610,Uster,Zürich,043 466 90 44,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/uster/eut2/praxis-dr-med-morgenstern-walter,https://dr-morgenstern.ch/,1
Praxis Dr. med. Morgenthaler Werner,"Seefeldstrasse 4, 8008 Zürich",Seefeldstrasse 4,8008,Zürich,Zürich,043 244 82 44,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exh3/praxis-dr-med-morgenthaler-werner,https://aesthetische-chirurgie.org/,0
Praxis Dr. med. Morger Franziska,"Gerlisbergstrasse 46, 8303 Bassersdorf",Gerlisbergstrasse 46,8303,Bassersdorf,Zürich,044 838 30 40,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bassersdorf/ewhg/praxis-dr-med-morger-franziska,https://www.dr-morger.ch/Startseite/,0
Praxis Dr. med. Mosca Reto,"Limmattalstrasse 259, 8049 Zürich",Limmattalstrasse 259,8049,Zürich,Zürich,044 341 60 80,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/exh5/praxis-dr-med-mosca-reto,https://www.onedoc.ch/de/medizinische-praxis/zurich/exh5/praxis-dr-med-mosca-reto,0
Praxis Dr. med. Mösch Hans-Peter,"Tablatstrasse 8, 8492 Wila",Tablatstrasse 8,8492,Wila,Zürich,052 397 20 12,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wila/exh6/praxis-dr-med-mosch-hans-peter,https://www.wilacare.ch/praxis/praxisteam/,0
Praxis Dr. med. Mösch-Schmid Daniela,"Tablatstrasse 8, 8492 Wila",Tablatstrasse 8,8492,Wila,Zürich,052 397 20 12,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/wila/ewhj/praxis-dr-med-mosch-schmid-daniela,https://www.comparis.ch/gesundheit/arzt/kanton-zuerich/wila/moesch-schmid-daniela-7601000242303,1
Praxis Dr. med. Moser Alexander,"Carmenstrasse 32, 8032 Zürich",Carmenstrasse 32,8032,Zürich,Zürich,044 252 81 71,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exh7/praxis-dr-med-moser-alexander,https://www.local.ch/de/d/zuerich/8032/psychiatrie/dr-med-moser-alexander-wHQzNRgjZx9UT6pdl5crBw,0
Praxis Dr. med. Moser Bernhard,"Zürcherstrasse 14, 8400 Winterthur",Zürcherstrasse 14,8400,Winterthur,Zürich,043 535 87 73,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/exh8/praxis-dr-med-moser-bernhard,https://www.doktor.ch/arzt/moser-bernhard-winterthur-8400-arzt.html,0
Praxis Dr. med. Moser Christoph,"Kirchgasse 28, 8706 Meilen",Kirchgasse 28,8706,Meilen,Zürich,044 923 02 44,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/meilen/exbu/praxis-dr-med-moser-christoph,https://www.praxismoser.ch/,0
Praxis Dr. med. Moser Nicola,"Wallisellenstrasse 301a, 8050 Zürich",Wallisellenstrasse 301a,8050,Zürich,Zürich,044 310 71 71,Kinderchirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhl/praxis-dr-med-moser-nicola,https://www.kinderchirurgin.ch/,1
Praxis Dr. med. Mosimann Thomas,"Oberdorfstrasse 31, 8820 Wädenswil",Oberdorfstrasse 31,8820,Wädenswil,Zürich,044 783 95 75,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/exia/praxis-dr-med-mosimann-thomas,https://www.doktor.ch/arzt/mosimann-thomas-waedenswil-8820-arzt.html,0
Praxis Dr. med. Moskvitin,"Zollikerstrasse 214, 8008 Zürich",Zollikerstrasse 214,8008,Zürich,Zürich,044 380 01 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exib/praxis-dr-med-moskvitin,https://psy-zh.ch/,0
Praxis Dr. med. Mosso Maria,"Bahnhofstrasse 5, 8820 Wädenswil",Bahnhofstrasse 5,8820,Wädenswil,Zürich,044 780 71 71,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/ewho/praxis-dr-med-mosso-maria,https://www.mariamossoneurologie.com/about-maria-mosso,0
Praxis Dr. med. Motzoc Marius,"Löwenstrasse 21, 8953 Dietikon",Löwenstrasse 21,8953,Dietikon,Zürich,044 743 41 41,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/dietikon/el40/praxis-dr-med-motzoc-marius,https://www.onedoc.ch/de/medizinische-praxis/dietikon/el40/praxis-dr-med-motzoc-marius,0
Praxis Dr. med. Moysiadi Aikaterini,"Freiestrasse 211, 8032 Zürich",Freiestrasse 211,8032,Zürich,Zürich,044 211 42 11,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhp/praxis-dr-med-moysiadi-aikaterini,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhp/praxis-dr-med-moysiadi-aikaterini,0
Praxis Dr. med. Müller Andreas Peter,"Zürichstrase 5, 8180 Bülach",Zürichstrase 5,8180,Bülach,Zürich,044 461 00 01,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/bulach/eymz/praxis-dr-med-muller-andreas-peter,https://www.derma-med.ch/de/ueber-uns/aerzte-und-team,0
Praxis Dr. med. Müller Brigitte,"Badenerstrasse 89, 8004 Zürich",Badenerstrasse 89,8004,Zürich,Zürich,044 242 61 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/eymu/praxis-dr-med-muller-brigitte,https://www.onedoc.ch/de/medizinische-praxis/zurich/eymu/praxis-dr-med-muller-brigitte,0
Praxis Dr. med. Müller-Camenzind Bruno,"Zürichbergstrasse 34, 8044 Zürich",Zürichbergstrasse 34,8044,Zürich,Zürich,044 262 55 50,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/eym1/praxis-dr-med-muller-camenzind-bruno,https://www.mueller-zuerich.ch/team/dr-bruno-muller-camenzind,0
Praxis Dr. med. Müller Dorothea,"Hottingerstrasse 18, 8032 Zürich",Hottingerstrasse 18,8032,Zürich,Zürich,044 380 37 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhu/praxis-dr-med-muller-dorothea,https://www.onedoc.ch/de/psychiaterin/zurich/pbjgc/dr-dorothea-muller,0
Praxis Dr. med. Müller Erich,"Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,043 268 29 15,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e0z8/praxis-dr-med-muller-erich,https://www.onedoc.ch/de/medizinische-praxis/zurich/e0z8/praxis-dr-med-muller-erich,0
Praxis Dr. med. Müller-Flück,"Rennweg 15, 8001 Zürich",Rennweg 15,8001,Zürich,Zürich,044 377 81 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/eyf9/praxis-dr-med-muller-fluck,https://www.onedoc.ch/de/medizinische-praxis/zurich/eyf9/praxis-dr-med-muller-fluck,0
Praxis Dr. med. Müller Gubler Sascha Monique,"Universitätstrasse 69b, 8006 Zürich",Universitätstrasse 69b,8006,Zürich,Zürich,076 436 17 52,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/engo/praxis-dr-med-muller-gubler-sascha-monique,https://www.onedoc.ch/de/medizinische-praxis/zurich/engo/praxis-dr-med-muller-gubler-sascha-monique,0
Praxis Dr. med. Müller Hanny,"Carl-Spitteler-Strasse 102, 8053 Zürich",Carl-Spitteler-Strasse 102,8053,Zürich,Zürich,044 381 63 10,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewhx/praxis-dr-med-muller-hanny,https://www.comparis.ch/gesundheit/arzt/kanton-zuerich/zuerich/mueller-hanny-7601000211484,1
Praxis Dr. med. Müller Karl,"Zürcherstrasse 20, 8952 Schlieren",Zürcherstrasse 20,8952,Schlieren,Zürich,044 731 17 50,"Chirurgie, Handchirurgie",https://www.onedoc.ch/de/medizinische-praxis/schlieren/e0z9/praxis-dr-med-muller-karl,https://www.onedoc.ch/de/medizinische-praxis/schlieren/e0z9/praxis-dr-med-muller-karl,0
Praxis Dr. med. Müller Konstantin,"Neustadtgasse 5, 8001 Zürich",Neustadtgasse 5,8001,Zürich,Zürich,044 252 52 50,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e00a/praxis-dr-med-muller-konstantin,https://www.onedoc.ch/de/medizinische-praxis/zurich/e00a/praxis-dr-med-muller-konstantin,0
Praxis Dr. med. Müller-Lechner Anne-Kathrin,"Riethofstrasse 8, 8702 Zollikon",Riethofstrasse 8,8702,Zollikon,Zürich,044 559 41 41,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zollikon/ewh2/praxis-dr-med-muller-lechner-anne-kathrin,https://www.onedoc.ch/de/medizinische-praxis/zollikon/ewh2/praxis-dr-med-muller-lechner-anne-kathrin,0
Praxis Dr. med. Müller-Papo Nada,"Zürcherstrasse 1A, 8102 Oberengstringen",Zürcherstrasse 1A,8102,Oberengstringen,Zürich,044 750 38 62,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/oberengstringen/ewh3/praxis-dr-med-muller-papo-nada,https://www.onedoc.ch/de/medizinische-praxis/oberengstringen/ewh3/praxis-dr-med-muller-papo-nada,0
Praxis Dr. med. Müller Paul,"Bellerivestrasse 34, 8008 Zürich",Bellerivestrasse 34,8008,Zürich,Zürich,044 388 15 15,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/zurich/e00b/praxis-dr-med-muller-paul,https://www.onedoc.ch/de/medizinische-praxis/zurich/e00b/praxis-dr-med-muller-paul,0
Praxis Dr. med. Müller Ralph,"Oberer Graben 28, 8400 Winterthur",Oberer Graben 28,8400,Winterthur,Zürich,052 209 01 90,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/elus/praxis-dr-med-muller-ralph,https://www.onedoc.ch/de/medizinische-praxis/winterthur/elus/praxis-dr-med-muller-ralph,0
Praxis Dr. med. Müller Regina,"Witikonerstrasse 202, 8053 Zürich",Witikonerstrasse 202,8053,Zürich,Zürich,044 380 05 55,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewh1/praxis-dr-med-muller-regina,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewh1/praxis-dr-med-muller-regina,0
Praxis Dr. med. Müllers Jutta,"Gerechtigkeitsgasse 14, 8001 Zürich",Gerechtigkeitsgasse 14,8001,Zürich,Zürich,044 280 35 35,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewh4/praxis-dr-med-mullers-jutta,https://www.psychiatrischepraxis.ch/,0
Praxis Dr. med. Müller Zeno,"Schifflände 24, 8001 Zürich",Schifflände 24,8001,Zürich,Zürich,044 261 88 89,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/exic/praxis-dr-med-muller-zeno,https://www.onedoc.ch/de/medizinische-praxis/zurich/exic/praxis-dr-med-muller-zeno,0
Praxis Dr. med. Münch Michel,"Fröbelstrasse 33, 8032 Zürich",Fröbelstrasse 33,8032,Zürich,Zürich,044 363 20 18,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exid/praxis-dr-med-munch-michel,https://www.comparis.ch/gesundheit/arzt/kanton-zuerich/zuerich/muench-michel-7601000339836,1
Praxis Dr. med. Muntwyler Jörg,"Bahnhofstrasse 11, 8302 Kloten",Bahnhofstrasse 11,8302,Kloten,Zürich,044 813 71 55,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/kloten/exif/praxis-dr-med-muntwyler-jorg,https://www.kloten.ch/firmenverzeichnis/138266,0
Praxis Dr. med. Munzinger Urs,"Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,043 268 28 10,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e00c/praxis-dr-med-munzinger-urs,https://www.gelenkzentrum.com/team/dr-med-urs-munzinger/,1
Praxis Dr. med. Muret Marc,"Höschgasse 68, 8008 Zürich",Höschgasse 68,8008,Zürich,Zürich,044 383 81 80,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exig/praxis-dr-med-muret-marc,https://www.drmuret.ch/,0
Praxis Dr. med. Mustur Dominique,"Seestrasse 353, 8038 Zürich",Seestrasse 353,8038,Zürich,Zürich,044 244 10 44,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewh8/praxis-dr-med-mustur-dominique,https://augencenterwollishofen.ch/,0
Praxis Dr. med. Muxel Bernhard,"Limmatstrasse 23, 8005 Zürich",Limmatstrasse 23,8005,Zürich,Zürich,044 204 17 50,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/exih/praxis-dr-med-muxel-bernhard,https://www.orthopaedie-muxel.ch/,0
Praxis Dr. med. Muzar Vlado,"Mainaustrasse 42, 8008 Zürich",Mainaustrasse 42,8008,Zürich,Zürich,044 382 01 41,Urologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/exii/praxis-dr-med-muzar-vlado,https://www.onedoc.ch/de/medizinische-praxis/zurich/exii/praxis-dr-med-muzar-vlado,0
Praxis Dr. med. Nackenhorst Jens,"Poststrasse 1, 8303 Bassersdorf",Poststrasse 1,8303,Bassersdorf,Zürich,044 836 76 35,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bassersdorf/exik/praxis-dr-med-nackenhorst-jens,https://www.medicosearch.ch/drmed-jens-nackenhorst-poststrasse-1-8303-bassersdorf/medico/35689651,1
Praxis Dr. med. Nadig Conradin,"Alte Landstrasse 146, 8800 Thalwil",Alte Landstrasse 146,8800,Thalwil,Zürich,044 720 06 01,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/medizinische-praxis/thalwil/exil/praxis-dr-med-nadig-conradin,https://www.medicosearch.ch/dr-med-conradin-nadig-alte-landstrasse-146-8800-thalwil/medico/1473061,1
Praxis Dr. med. Nadig Marco,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 21 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e00e/praxis-dr-med-nadig-marco,https://www.onedoc.ch/de/medizinische-praxis/zurich/e00e/praxis-dr-med-nadig-marco,0
Praxis Dr. med. Naegeli Adrian,"Eichelwiesenstrasse 10, 8305 Dietlikon",Eichelwiesenstrasse 10,8305,Dietlikon,Zürich,044 492 66 88,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/dietlikon/exis/praxis-dr-med-naegeli-adrian,https://www.onedoc.ch/de/medizinische-praxis/dietlikon/exis/praxis-dr-med-naegeli-adrian,0
Praxis Dr. med. Näf-Otto Silvia,"Feldeggstrasse 30, 8008 Zürich",Feldeggstrasse 30,8008,Zürich,Zürich,044 381 96 72,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewic/praxis-dr-med-naf-otto-silvia,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewic/praxis-dr-med-naf-otto-silvia,0
Praxis Dr. med. Nager Gabriella,"Ottikerstrasse 38, 8006 Zürich",Ottikerstrasse 38,8006,Zürich,Zürich,044 381 35 53,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewif/praxis-dr-med-nager-gabriella,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewif/praxis-dr-med-nager-gabriella,0
Praxis Dr. med. Nakahara Rebecca,"Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,043 268 70 70,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/zurich/e0sa/praxis-dr-med-nakahara-rebecca,https://www.comparis.ch/gesundheit/arzt/kanton-zuerich/zuerich/institution/praxis-dr-med-nakahara-rebecca/74c50ef1-0506-49bd-ae2d-8056103ede70,0
Praxis Dr. med. Neagoe Liviu,"Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 24 10,Urologie,https://www.onedoc.ch/de/medizinische-praxis/zollikerberg/exiu/praxis-dr-med-neagoe-liviu,https://spitalzollikerberg.ch/de/team/liviu-neagoe,1
Praxis Dr. med. Neuenschwander Katharina,"Schulhausstrasse 5, 8002 Zürich",Schulhausstrasse 5,8002,Zürich,Zürich,044 202 40 35,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewiu/praxis-dr-med-neuenschwander-katharina,https://www.praxis-neuenschwander.ch/,0
Praxis Dr. med. Neugebauer Zuzana,"Seefeldstrasse 66, 8008 Zürich",Seefeldstrasse 66,8008,Zürich,Zürich,044 383 07 70,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewiv/praxis-dr-med-neugebauer-zuzana,https://www.zneugebauer.ch/,0
Praxis Dr. med. Neumann Christian Johannes,"Zürichbergstrasse 70, 8044 Zürich",Zürichbergstrasse 70,8044,Zürich,Zürich,044 251 00 40,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exiv/praxis-dr-med-neumann-christian-johannes,https://www.onedoc.ch/de/medizinische-praxis/zurich/exiv/praxis-dr-med-neumann-christian-johannes,0
Praxis Dr. med. Neynaber Torsten,"Glärnischstrasse 28a, 8820 Wädenswil",Glärnischstrasse 28a,8820,Wädenswil,Zürich,044 780 91 44,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/wadenswil/exiw/praxis-dr-med-neynaber-torsten,https://www.doktor.ch/arzt/neynaber-torsten-waedenswil-8820-arzt.html,0
Praxis Dr. med. Niebler Michael,"Weinbergstrasse 145, 8006 Zürich",Weinbergstrasse 145,8006,Zürich,Zürich,044 361 19 05,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exiy/praxis-dr-med-niebler-michael,http://michaelniebler.ch/www/,0
Praxis Dr. med. Niederer Hans,"Dufourstrasse 31, 8008 Zürich",Dufourstrasse 31,8008,Zürich,Zürich,044 251 88 68,Physikalische und Rehabilitative Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/eq45/praxis-dr-med-niederer-hans,https://www.doktor.ch/arzt/niederer-hans-zuerich-8008-arzt.html,0
Praxis Dr. med. Niedermann Paul,"Seefeldstrasse 14, 8008 Zürich",Seefeldstrasse 14,8008,Zürich,Zürich,044 262 30 82,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exi0/praxis-dr-med-niedermann-paul,https://www.comparis.ch/gesundheit/arzt/kanton-zuerich/zuerich/niedermann-paul-7601000210593,0
Praxis Dr. med. Niedermann Urs,"Birmensdorferstrasse 170, 8003 Zürich",Birmensdorferstrasse 170,8003,Zürich,Zürich,044 462 44 33,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/exi1/praxis-dr-med-niedermann-urs,https://www.onedoc.ch/de/medizinische-praxis/zurich/exi1/praxis-dr-med-niedermann-urs,0
Praxis Dr. med. Niedzwiecki Jerzy,"Dörflistrasse 67, 8050 Zürich",Dörflistrasse 67,8050,Zürich,Zürich,044 311 48 66,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/zurich/expr/praxis-dr-med-niedzwiecki-jerzy,https://www.niedzwiecki-frauenarzt.ch/,0
Praxis Dr. med. Niehus Rudolf,"Ackerstrasse 4, 8610 Uster",Ackerstrasse 4,8610,Uster,Zürich,044 905 70 70,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/uster/exxs/praxis-dr-med-niehus-rudolf,https://www.akupunktur-niehus.ch/,1
Praxis Dr. med. Nietlispach Lukas,"Alte Hedingerstrasse 13, 8910 Affoltern am Albis",Alte Hedingerstrasse 13,8910,Affoltern am Albis,Zürich,044 760 08 60,"Allgemeine Innere Medizin, Homöopathie",https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/exi4/praxis-dr-med-nietlispach-lukas,https://www.albisdocs.ch/lukas-nietlispach,0
Praxis Dr. med. Niggli Albert,"Bannhaldenstrasse 7, 8180 Bülach",Bannhaldenstrasse 7,8180,Bülach,Zürich,044 886 38 88,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bulach/exi5/praxis-dr-med-niggli-albert,https://www.ortho-doc.ch/team/,0
Praxis Dr. med. Niggli Susan,"Feldeggstrasse 32, 8008 Zürich",Feldeggstrasse 32,8008,Zürich,Zürich,044 380 27 43,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewi2/praxis-dr-med-niggli-susan,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewi2/praxis-dr-med-niggli-susan,0
Praxis Dr. med. Nigsch Gebhard,"Spittelstrasse 18, 8712 Stäfa",Spittelstrasse 18,8712,Stäfa,Zürich,044 926 78 74,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/stafa/exi6/praxis-dr-med-nigsch-gebhard,https://www.onedoc.ch/de/medizinische-praxis/stafa/exi6/praxis-dr-med-nigsch-gebhard,0
Praxis Dr. med. Noever Georg,"Bellerivestrasse 34, 8008 Zürich",Bellerivestrasse 34,8008,Zürich,Zürich,044 388 15 15,"Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e00k/praxis-dr-med-noever-georg,https://www.swissmedical.net/en/doctors-directory/noever-georg,0
