name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung
Praxis Bernhard Jürg,"Mühlebrücke 8, 2502 Biel",Mühlebrücke 8,2502,Biel,Bern,032 322 22 07,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/biel/esj2/praxis-bernhard-jurg,,0,
Praxis Blum Bernhard,"Grenzstrasse 5, 2558 Aegerten",Grenzstrasse 5,2558,Aegerten,Bern,032 373 11 30,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/aegerten/en85/praxis-blum-bernhard,,0,
Praxis Cartilage Care,"Schänzlistrasse 39, 3012 Bern",Schänzlistrasse 39,3012,Bern,Bern,031 337 89 90,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/eshm/praxis-cartilage-care,,0,
Praxis Deglmann Wolfgang Alexander,"Logengasse 1, 2502 Biel",Logengasse 1,2502,Biel,Bern,032 323 77 88,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/biel/enis/praxis-deglmann-wolfgang-alexander,,0,
Praxis Dr. Batt Regula,"Gutenbergstrasse 6, 3011 Bern",Gutenbergstrasse 6,3011,Bern,Bern,031 398 70 84,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bern/er3x/praxis-dr-batt-regula,,0,
Praxis Dr. Beglinger Bendicht,"Bahnhofstrasse 61, 3400 Burgdorf",Bahnhofstrasse 61,3400,Burgdorf,Bern,034 422 86 87,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/esic/praxis-dr-beglinger-bendicht,,0,
Praxis Dr. Boegelund Henrik,"Spitalackerstrasse 22, 3013 Bern",Spitalackerstrasse 22,3013,Bern,Bern,031 332 20 80,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bern/eskf/praxis-dr-boegelund-henrik,https://www.chiropraxis-spitalacker.ch/,0,
Praxis Dr. Caron Daniel,"Bälliz 52, 3600 Thun",Bälliz 52,3600,Thun,Bern,033 223 38 34,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/thun/esln/praxis-dr-caron-daniel,,0,
Praxis Dr. Christoph Germann,"Bahnhofstrasse 20, 2502 Biel",Bahnhofstrasse 20,2502,Biel,Bern,032 552 05 05,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/biel/e4g8/praxis-dr-christoph-germann,https://www.hirslanden.ch/de/corporate/aerzte/3/dipl-arzt-christoph-germann.html,1,"Zuweiser, für Ärzte"
Praxis Dr. Cordey Jean-Pierre,"Waldhöheweg 1, 3013 Bern",Waldhöheweg 1,3013,Bern,Bern,031 332 33 22,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bern/eslz/praxis-dr-cordey-jean-pierre,https://chirocordey.ch/praxisteam/,0,
Praxis Dr. Durmishi,"Stelliweg 24A, 3360 Herzogenbuchsee",Stelliweg 24A,3360,Herzogenbuchsee,Bern,062 530 39 08,"Gynäkologie und Geburtshilfe, Familienplanung, Verhütung, Vorsorgeuntersuchung Brustkrebs",https://www.onedoc.ch/de/medizinische-praxis/herzogenbuchsee/e1ro/praxis-dr-durmishi,https://www.sro.ch/fachbereiche/kliniken/aerzte-und-fachpersonensuche/detail/muhamet-durmishi-171/,1,Zuweiser
Praxis Dr. Faigaux Eric,"Willishalten 30, 3086 Wald BE",Willishalten 30,3086,Wald BE,Bern,031 812 09 20,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/wald/esna/praxis-dr-faigaux-eric,,0,
Praxis Dr. Faigaux Nadia,"Willishalten 30, 3086 Wald BE",Willishalten 30,3086,Wald BE,Bern,031 812 09 20,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/wald/ertv/praxis-dr-faigaux-nadia,,0,
Praxis Dr. Forster Richard,"Seilerstrasse 22, 3011 Bern",Seilerstrasse 22,3011,Bern,Bern,031 382 62 60,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bern/esnr/praxis-dr-forster-richard,https://www.chiropraktikbern.ch/cv-1/richard-forster/,1,für Ärzte
Praxis Dr. Gekle Walter,"Murtenstrasse 46, 3010 Bern",Murtenstrasse 46,3010,Bern,Bern,031 305 06 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esoj/praxis-dr-gekle-walter,,0,
Praxis Dr. Gillet Michèle,"Oberi Märetmattestrasse 8, 3792 Saanen",Oberi Märetmattestrasse 8,3792,Saanen,Bern,033 744 39 33,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/saanen/ervj/praxis-dr-gillet-michele,,0,
Praxis Dr. Hess Arthur,"Monbijoustrasse 24, 3011 Bern",Monbijoustrasse 24,3011,Bern,Bern,031 381 90 00,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bern/esq5/praxis-dr-hess-arthur,,0,
Praxis Dr. Hügi Daniel,"Seftigenstrasse 240, 3084 Wabern",Seftigenstrasse 240,3084,Wabern,Bern,031 961 39 11,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/wabern/esrj/praxis-dr-hugi-daniel,,0,
Praxis Dr. Hungerbühler Beglinger Franziska,"Bahnhofstrasse 61, 3400 Burgdorf",Bahnhofstrasse 61,3400,Burgdorf,Bern,034 422 86 87,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/eryt/praxis-dr-hungerbuhler-beglinger-franziska,,0,
Praxis Dr. med. Abderhalden Rolf,"Jungfraustrasse 15A, 3600 Thun",Jungfraustrasse 15A,3600,Thun,Bern,033 221 70 77,"Allgemeine Innere Medizin, Arbeitsmedizin",https://www.onedoc.ch/de/medizinische-praxis/thun/en98/praxis-dr-med-abderhalden-rolf,,0,
Praxis Dr. med. Abrecht Linda,"Sägestrasse 37a, 3550 Langnau im Emmental",Sägestrasse 37a,3550,Langnau im Emmental,Bern,034 531 44 51,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/langnau-im-emmental/eoax/praxis-dr-med-abrecht-linda,,0,
Praxis Dr. med. Ackermann Rainer,"Spitalstrasse 13, 3860 Meiringen",Spitalstrasse 13,3860,Meiringen,Bern,033 972 33 33,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/meiringen/esrl/praxis-dr-med-ackermann-rainer,http://www.praxis-ackermann.ch/,0,
Praxis Dr. med. Aebi Timothy,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/bern/ezh3/praxis-dr-med-aebi-timothy,,0,
Praxis Dr. med. Aegerter Martin,"Molkereistrasse 19, 3052 Zollikofen",Molkereistrasse 19,3052,Zollikofen,Bern,031 911 33 01,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zollikofen/ezh4/praxis-dr-med-aegerter-martin,https://www.medicosearch.ch/dr-med-martin-aegerter-molkereistrasse-19-3052-zollikofen/medico/33760091,1,für Ärzte
Praxis Dr. med. Aeschbacher Doris,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 60 00,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ey7y/praxis-dr-med-aeschbacher-doris,,0,
Praxis Dr. med. Aigner Monika,"Anternstrasse 22, 4704 Niederbipp",Anternstrasse 22,4704,Niederbipp,Bern,032 633 71 71,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/niederbipp/erv4/praxis-dr-med-aigner-monika,,0,
Praxis Dr. med. Aklin Balz,"Schänzlistrasse 33, 3013 Bern",Schänzlistrasse 33,3013,Bern,Bern,031 351 13 22,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/en9l/praxis-dr-med-aklin-balz,https://praxis-aklin.ch/kontakt/,0,
Praxis Dr. med. Ammann Markus,"Optingenstrasse 8, 3013 Bern",Optingenstrasse 8,3013,Bern,Bern,031 331 36 41,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/en7f/praxis-dr-med-ammann-markus,,0,
Praxis Dr. med. Ammann Ron,"Seestrasse 74, 3604 Thun",Seestrasse 74,3604,Thun,Bern,033 336 00 44,"Angiologie, Dermatologie und Venerologie",https://www.onedoc.ch/de/medizinische-praxis/thun/en99/praxis-dr-med-ammann-ron,http://www.praxis-ammann.ch/,0,
Praxis Dr. med. Amport Peter,"Blumenrain 105, 2503 Biel",Blumenrain 105,2503,Biel,Bern,032 366 41 11,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/biel/ezip/praxis-dr-med-amport-peter,,0,
Praxis Dr. med. Amrein Josef,"Seidenweg 63, 3012 Bern",Seidenweg 63,3012,Bern,Bern,031 302 75 76,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/en58/praxis-dr-med-amrein-josef,,0,
Praxis Dr. med. Amstein Lotti,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ey8t/praxis-dr-med-amstein-lotti,,0,
Praxis Dr. med. Anastasi Stefano,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,031 311 12 22,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/bern/eswf/praxis-dr-med-anastasi-stefano,https://augenklinik-bern.ch/team/s-anastasi/,1,Zuweisung
Praxis Dr. med. Andres-Mateas Claudia Anca,"Neuengasse 43, 3011 Bern",Neuengasse 43,3011,Bern,Bern,031 311 58 35,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/eoag/praxis-dr-med-andres-mateas-claudia-anca,https://www.frauenpraxis-neuengasse.ch/,1,Zuweisung
Praxis Dr. med. Anklin Michel,"Adam Friedrich Molzgasse 10, 2502 Biel",Adam Friedrich Molzgasse 10,2502,Biel,Bern,032 322 13 35,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/biel/en6j/praxis-dr-med-anklin-michel,https://michelanklin.ch/de/,0,
Praxis Dr. med. Arnold Andreas,"Krankenhausweg 18, 3110 Münsingen",Krankenhausweg 18,3110,Münsingen,Bern,031 682 83 10,"HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/munsingen/eyb1/praxis-dr-med-arnold-andreas,https://hno-münsingen.ch/,0,
Praxis Dr. med. Audétat Marc,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 33 33,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/bern/ezb9/praxis-dr-med-audetat-marc,,0,
Praxis Dr. med. Austel Ulrich Joachim,"Hälteli 400c, 3803 Beatenberg",Hälteli 400c,3803,Beatenberg,Bern,033 841 86 60,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/beatenberg/eoaj/praxis-dr-med-austel-ulrich-joachim,,0,
Praxis Dr. med. Azemi Fadil,"Frutigenstrasse 48, 3600 Thun",Frutigenstrasse 48,3600,Thun,Bern,033 225 36 66,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/thun/en70/praxis-dr-med-azemi-fadil,,0,
Praxis Dr. med. Bachmann,"Blumenrain 87, 2503 Biel",Blumenrain 87,2503,Biel,Bern,032 366 88 44,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/biel/en64/praxis-dr-med-bachmann,https://www.hirslanden.ch/de/corporate/aerzte/3/dr-med-martin-bachmann.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Bachmann Hansueli,"Junkerngasse 61, 3011 Bern",Junkerngasse 61,3011,Bern,Bern,031 311 42 20,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/bern/en5d/praxis-dr-med-bachmann-hansueli,https://www.medicosearch.ch/drmed-hansueli-bachmann-neuengass-passage-2-3011-bern/medico/34290520,1,für Ärzte
Praxis Dr. med. Bachmann Kurt,"St. Urbanstrasse 21, 4900 Langenthal",St. Urbanstrasse 21,4900,Langenthal,Bern,062 922 11 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/langenthal/eyb6/praxis-dr-med-bachmann-kurt,https://praxisbachmann.ch/,0,
Praxis Dr. med. Bachmann Kurt Marc,"Zeughausgasse 18, 3011 Bern",Zeughausgasse 18,3011,Bern,Bern,031 311 97 07,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/en8g/praxis-dr-med-bachmann-kurt-marc,,0,
Praxis Dr. med. Bachmann Rudolf,"Worbstrasse 324, 3073 Gümligen",Worbstrasse 324,3073,Gümligen,Bern,031 958 10 40,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/gumligen/eyb7/praxis-dr-med-bachmann-rudolf,https://www.chirurgie-bachmann.com/,0,
Praxis Dr. med. Bachmeier Clarissa,"Waaghaus-Passage 8, 3011 Bern",Waaghaus-Passage 8,3011,Bern,Bern,031 312 29 25,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/bern/eoaf/praxis-dr-med-bachmeier-clarissa,https://search.ch/tel/bern/waaghaus-passage-8/praxis-fuer-rheumatologie-am-waisenhausplatz,0,
Praxis Dr. med. Badertscher Markus,"Gutenbergstrasse 21, 3011 Bern",Gutenbergstrasse 21,3011,Bern,Bern,031 381 62 31,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/en60/praxis-dr-med-badertscher-markus,https://www.praxis-bbb.ch/markus-badertscher.html,1,Zuweiser
Praxis Dr. med. Baghdassarians Alexander,"Schwarzenburgstrasse 234, 3098 Köniz",Schwarzenburgstrasse 234,3098,Köniz,Bern,031 971 25 25,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/koniz/en9u/praxis-dr-med-baghdassarians-alexander,,0,
Praxis Dr. med. Bähler,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezc0/praxis-dr-med-bahler,,0,
Praxis Dr. med. Bähre Oliver,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezc1/praxis-dr-med-bahre-oliver,https://www.med-adressen.ch/arzt/anaesthesiologie/oliver-bahre-65121,0,
Praxis Dr. med. Balas Gabor Sandor,"Unterdorfstrasse 3, 3072 Ostermundigen",Unterdorfstrasse 3,3072,Ostermundigen,Bern,031 931 51 11,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/ostermundigen/escc/praxis-dr-med-balas-gabor-sandor,https://www.praxis-dr-balas.ch/,0,
Praxis Dr. med. Balmer Pius,"Münstergasse 22, 3011 Bern",Münstergasse 22,3011,Bern,Bern,031 312 80 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/eoad/praxis-dr-med-balmer-pius,,0,
Praxis Dr. med. Balsiger Dora,"Burgstrasse 1, 3600 Thun",Burgstrasse 1,3600,Thun,Bern,033 221 00 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thun/en6o/praxis-dr-med-balsiger-dora,,0,
Praxis Dr. med. Bangerter Walter,"Schmiedengasse 15, 3400 Burgdorf",Schmiedengasse 15,3400,Burgdorf,Bern,034 423 45 50,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/burgdorf/en7l/praxis-dr-med-bangerter-walter,,0,
Praxis Dr. med. Bank,"Poststrasse 9, 3400 Burgdorf",Poststrasse 9,3400,Burgdorf,Bern,034 427 05 50,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/er4y/praxis-dr-med-bank,,0,
Praxis Dr. med. Bansi Alexsandra,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 60 00,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezaa/praxis-dr-med-bansi-alexsandra,,0,
Praxis Dr. med. Bartsch Aurel,"Adelbodenstrasse 29, 3714 Frutigen",Adelbodenstrasse 29,3714,Frutigen,Bern,033 672 23 33,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/frutigen/ezdw/praxis-dr-med-bartsch-aurel,,0,
Praxis Dr. med. Bärtschi Esther,"Effingerstrasse 16, 3008 Bern",Effingerstrasse 16,3008,Bern,Bern,031 301 89 26,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/medizinische-praxis/bern/en6i/praxis-dr-med-bartschi-esther,https://www.hirslanden.ch/de/corporate/aerzte/1/dr-med-esther-baertschi.html/,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Bassi,"Blumenrain 105, 2503 Biel",Blumenrain 105,2503,Biel,Bern,032 366 43 82,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/biel/esea/praxis-dr-med-bassi,,0,
Praxis Dr. med. Bauer-Gerber Barbara,"Gutenbergstrasse 27, 3011 Bern",Gutenbergstrasse 27,3011,Bern,Bern,031 318 50 55,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/en9n/praxis-dr-med-bauer-gerber-barbara,,0,
Praxis Dr. med. Bauer Stefan Max Ignaz,"Oberburgstrasse 54, 3400 Burgdorf",Oberburgstrasse 54,3400,Burgdorf,Bern,034 421 23 10,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/medizinische-praxis/burgdorf/ezdz/praxis-dr-med-bauer-stefan-max-ignaz,,0,
Praxis Dr. med. Baumann Ariane,"Silbergasse 7, 2502 Biel",Silbergasse 7,2502,Biel,Bern,032 322 35 77,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/biel/er53/praxis-dr-med-baumann-ariane,https://www.orl-silbergasse.ch/ariane-baumann,0,
Praxis Dr. med. Baumann Matthias,"Casinoplatz 2, 3011 Bern",Casinoplatz 2,3011,Bern,Bern,031 311 58 10,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/bern/en7a/praxis-dr-med-baumann-matthias,https://augencentrum.com/standort/augencentrum-casinoplatz.html,0,
Praxis Dr. med. Baumann Roland,"Spitalstrasse 51, 4950 Huttwil",Spitalstrasse 51,4950,Huttwil,Bern,062 959 67 10,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/huttwil/esf4/praxis-dr-med-baumann-roland,,0,
Praxis Dr. med. Baumberger Rudolf,"Schulhausstrasse 4, 4900 Langenthal",Schulhausstrasse 4,4900,Langenthal,Bern,062 923 31 31,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/langenthal/esf6/praxis-dr-med-baumberger-rudolf,,0,
Praxis Dr. med. Baumgartner Peter,"Seestrasse 2, 3700 Spiez",Seestrasse 2,3700,Spiez,Bern,033 655 08 30,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/spiez/esf9/praxis-dr-med-baumgartner-peter,,0,
Praxis Dr. med. Behncke Jan,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 60 00,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/eyxa/praxis-dr-med-behncke-jan,,0,
Praxis Dr. med. Behrouz Saied,"Freiburgstrasse 111, 3174 Thörishaus",Freiburgstrasse 111,3174,Thörishaus,Bern,031 889 04 88,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/thorishaus/esid/praxis-dr-med-behrouz-saied,,0,
Praxis Dr. med. Beltram Matej,"Seftigenstrasse 89/91, 3123 Belp",Seftigenstrasse 89/91,3123,Belp,Bern,031 511 37 37,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/belp/ezff/praxis-dr-med-beltram-matej,,0,
Praxis Dr. med. Bénayat Guggenbühler Monika,"Gutenbergstrasse 21, 3011 Bern",Gutenbergstrasse 21,3011,Bern,Bern,031 381 35 35,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/en73/praxis-dr-med-benayat-guggenbuhler-monika,https://www.benayat.ch/,0,
Praxis Dr. med. Benecke Daniel,"Gerechtigkeitsgasse 17, 3011 Bern",Gerechtigkeitsgasse 17,3011,Bern,Bern,031 312 06 36,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/en8t/praxis-dr-med-benecke-daniel,,0,
Praxis Dr. med. Berchier Christophe,"Blumenrain 105, 2503 Biel",Blumenrain 105,2503,Biel,Bern,032 366 41 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/biel/ezfz/praxis-dr-med-berchier-christophe,,0,
Praxis Dr. med. Berchtold Alfred,"Bälliz 64, 3600 Thun",Bälliz 64,3600,Thun,Bern,033 222 61 32,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thun/en9r/praxis-dr-med-berchtold-alfred,https://www.med-adressen.ch/arzt/psychiatrie-und-psychotherapie/alfred-berchtold-54868,0,
Praxis Dr. med. Berchtold Emanuel,"Schwanengasse 8, 3011 Bern",Schwanengasse 8,3011,Bern,Bern,031 312 04 88,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bern/esjy/praxis-dr-med-berchtold-emanuel,,0,
Praxis Dr. med. Berchtold Werner,"Blumenrain 105, 2503 Biel",Blumenrain 105,2503,Biel,Bern,032 366 41 11,"Allgemeine Innere Medizin, Anästhesiologie",https://www.onedoc.ch/de/medizinische-praxis/biel/ezf0/praxis-dr-med-berchtold-werner,,0,
Praxis Dr. med. Berdou Roger,"Kasthoferstrasse 48, 3006 Bern",Kasthoferstrasse 48,3006,Bern,Bern,031 352 51 80,Urologie,https://www.onedoc.ch/de/medizinische-praxis/bern/en93/praxis-dr-med-berdou-roger,https://www.berdou-urocare.ch/,0,
Praxis Dr. med. Berger Arthur,"Gutenbergstrasse 27, 3011 Bern",Gutenbergstrasse 27,3011,Bern,Bern,031 382 02 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esjz/praxis-dr-med-berger-arthur,,0,
Praxis Dr. med. Berger Daniel,"Grabenstrasse 4, 3600 Thun",Grabenstrasse 4,3600,Thun,Bern,033 222 33 15,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thun/en8x/praxis-dr-med-berger-daniel,,0,
Praxis Dr. med. Berger-Menz Elisabeth,"Bremgartenstrasse 115, 3012 Bern",Bremgartenstrasse 115,3012,Bern,Bern,031 305 84 17,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbo/praxis-dr-med-berger-menz-elisabeth,https://berger-gyn.ch/,0,
Praxis Dr. med. Bergner Michael,"St. Urbanstrasse 67, 4900 Langenthal",St. Urbanstrasse 67,4900,Langenthal,Bern,062 916 31 42,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/langenthal/ezf2/praxis-dr-med-bergner-michael,https://www.sro.ch/fachbereiche/kliniken/aerzte-und-fachpersonensuche/detail/michael-bergner-13/,1,Zuweiser
Praxis Dr. med. Bergstein Zeljko,"Bümplizstrasse 101, 3018 Bern",Bümplizstrasse 101,3018,Bern,Bern,031 991 88 22,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bern/en88/praxis-dr-med-bergstein-zeljko,,0,
Praxis Dr. med. Berndt Frank,"Bahnhofstrasse 39, 3800 Unterseen",Bahnhofstrasse 39,3800,Unterseen,Bern,033 822 00 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/unterseen/en76/praxis-dr-med-berndt-frank,https://www.schulmedizin-mal-anders.ch/,0,
Praxis Dr. med. Berner,"Anshelmstrasse 22, 3005 Bern",Anshelmstrasse 22,3005,Bern,Bern,031 352 11 61,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7s/praxis-dr-med-berner,https://www.praxis-berner.ch/,0,
Praxis Dr. med. Berthold Madeleine,"Schönburgstrasse 19, 3013 Bern",Schönburgstrasse 19,3013,Bern,Bern,031 511 03 50,"Chirurgie, Gefässchirurgie",https://www.onedoc.ch/de/medizinische-praxis/bern/en66/praxis-dr-med-berthold-madeleine,,0,
Praxis Dr. med. Berthold Stefano,"Laupenstrasse 3, 3008 Bern",Laupenstrasse 3,3008,Bern,Bern,031 381 04 77,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bern/en8l/praxis-dr-med-berthold-stefano,https://lozart.ch/arzt/bern/dr-med-stefano-berthold/,0,
Praxis Dr. med. Bestetti Valentina,"Deltaweg 29, 3645 Thun",Deltaweg 29,3645,Thun,Bern,033 334 30 30,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/thun/er7t/praxis-dr-med-bestetti-valentina,https://praxis-bestetti.ch/,0,
