name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Triggered_Keywords
HUG - Neurologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 83 18,Neurologie,https://www.onedoc.ch/de/spital/genf/ezmi/hug-neurologie,https://www.hug.ch/neurologie,1,référence
HUG - Neuroradiologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 33 11,Radiologie,https://www.onedoc.ch/de/spital/genf/ezns/hug-neuroradiologie,https://www.hug.ch/neuro-diagnostique-et-neuro-interventionnel,1,référence
HUG - Neuroréadaptation,"Avenue de Beau-Séjour 26, 1205 Genf",Avenue de Beau-Séjour 26,1205,Genf,Genf,022 372 36 02,"Allgemeine Innere Medizin, Neurologie",https://www.onedoc.ch/de/spital/genf/ezok/hug-neuroreadaptation,https://www.hug.ch/neuroreeducation,1,référence
HUG - Oncologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/genf/ezmj/hug-oncologie,https://www.hug.ch/oncologie,1,référence
HUG - Ostéoporose,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Rheumatologie",https://www.onedoc.ch/de/spital/genf/ezoc/hug-osteoporose,https://www.hug.ch/maladies-osseuses/consultation-chute-osteoporose,1,référence
HUG - Pathologie,"Rue Michel-Servet 1, 1206 Genf",Rue Michel-Servet 1,1206,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/genf/etar/hug-pathologie,https://www.hug.ch/pathologie-clinique,1,référence
HUG Pédiatrie - Centre de test COVID-19 - Secteur H,"Avenue de la Roseraie 47, 1205 Genf",Avenue de la Roseraie 47,1205,Genf,Genf,022 372 40 00,COVID-19 Test,https://www.onedoc.ch/de/spital/genf/e1uv/hug-pediatrie-centre-de-test-covid-19-secteur-h,https://www.hug.ch/covid/prendre-rendez-vous-tous-centres-depistage,1,référence
HUG - Pédopsychiatrie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 700 50 56,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/genf/eykg/hug-pedopsychiatrie,https://enfants-ados.hug.ch/pedopsychiatrie,0,
HUG - Pharmacologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 99 42,"Allgemeine Innere Medizin, Klinische Pharmakologie und Toxikologie",https://www.onedoc.ch/de/spital/genf/eznl/hug-pharmacologie,https://www.hug.ch/pharmacologie-toxicologie-cliniques,1,référence
HUG - Pneumologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/genf/eznj/hug-pneumologie,https://www.hug.ch/pneumologie,1,référence
HUG - Radio-oncologie,"Avenue de la Roseraie 53, 1205 Genf",Avenue de la Roseraie 53,1205,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Radio-Onkologie (Strahlentherapie)",https://www.onedoc.ch/de/spital/genf/es5c/hug-radio-oncologie,https://www.hug.ch/radio-oncologie,1,référence
HUG - Réhabilitation,"Avenue de Beau-Séjour 26, 1206 Genf",Avenue de Beau-Séjour 26,1206,Genf,Genf,022 372 35 40,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin",https://www.onedoc.ch/de/spital/genf/es72/hug-rehabilitation,https://www.hug.ch/en/neuro-rehabilitation,0,
HUG - Service d'ophtalmologie,"Rue Alcide-Jentzer 22, 1205 Genf",Rue Alcide-Jentzer 22,1205,Genf,Genf,022 372 84 00,Augenheilkunde,https://www.onedoc.ch/de/spital/genf/eq5h/hug-service-d-ophtalmologie,https://www.hug.ch/ophtalmologie,1,référence
HUG - Soins intensifs,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 33 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin, Kardiologie",https://www.onedoc.ch/de/spital/genf/ezn7/hug-soins-intensifs,https://www.hug.ch/soins-intensifs,1,référence
HUG - Urgences,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 90 62,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/genf/ezb4/hug-urgences,https://www.hug.ch/urgences,1,référence
"Popovic Vladan, FMH anesthésiologie","Chemin de la Petite-Boissière 44, 1208 Genf",Chemin de la Petite-Boissière 44,1208,Genf,Genf,022 781 61 71,,https://www.onedoc.ch/de/spital/genf/etmf/popovic-vladan-fmh-anesthesiologie,,0,
"Saudan Marc, FMH chirurgie orthopédique Centre de chirurgie hanche et genou","Avenue de la Roseraie 76A, 1205 Genf",Avenue de la Roseraie 76A,1205,Genf,Genf,022 702 24 24,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/genf/e1i/saudan-marc-fmh-chirurgie-orthopedique-centre-de-chirurgie-hanche-et-genou,https://centrehanchegenou.ch/team/marc-saudan/,0,
Secteur E/EPrime de dépistage,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 375 01 58,COVID-19 Test,https://www.onedoc.ch/de/spital/genf/e1rp/secteur-e-eprime-de-depistage,,0,
Secteur M de dépistage,"Rue Gabrielle-Perret-Gentil 6, 1205 Genf",Rue Gabrielle-Perret-Gentil 6,1205,Genf,Genf,022 372 03 85,COVID-19 Test,https://www.onedoc.ch/de/spital/genf/e34g/secteur-m-de-depistage,,0,
Service de médecine tropicale et humanitaire des HUG,"Rue Gabrielle-Perret-Gentil 6, 1205 Genf",Rue Gabrielle-Perret-Gentil 6,1205,Genf,Genf,022 372 96 15,Tropen- und Reisemedizin,https://www.onedoc.ch/de/spital/genf/eqdz/service-de-medecine-tropicale-et-humanitaire-des-hug,https://www.hug.ch/medecine-tropicale-et-humanitaire,1,référence
Service d’urologie,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 79 53,Urologie,https://www.onedoc.ch/de/spital/genf/e48d/service-d-urologie,https://www.hug.ch/urologie/equipe-du-service-urologie,1,référence
Service Maternité,"Avenue J.-D.-Maillard 3, 1217 Meyrin",Avenue J.-D.-Maillard 3,1217,Meyrin,Genf,022 719 78 49,"Krankenpflege, Maternale Medizin",https://www.onedoc.ch/de/spital/meyrin/ebb12/service-maternite,,0,
SPEA Serv. de psych. enf/adoles - Service d'urgence psychiatrie,"Avenue de Beau-Séjour 20, 1206 Genf",Avenue de Beau-Séjour 20,1206,Genf,Genf,022 372 48 57,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/genf/es43/spea-serv-de-psych-enf-adoles-service-d-urgence-psychiatrie,,0,
SPEA - Service de psychiatrie de l'enfant et de l'adolescent - Unité ambulatoire péri-hospitalière (UAPH),"Rue Verte 2, 1205 Genf",Rue Verte 2,1205,Genf,Genf,022 372 24 20,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/genf/es61/spea-service-de-psychiatrie-de-l-enfant-et-de-l-adolescent-unite-ambulatoire-peri-hospitaliere-uaph,https://enfants-ados.hug.ch/pedopsychiatrie/lequipe-du-service-psychiatrie-lenfant-ladolescent,0,
Spécialités psychiatriques - Ambulatoire psych.,"Rue du Grand-Pré 70A, 1202 Genf",Rue du Grand-Pré 70A,1202,Genf,Genf,022 305 44 89,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/genf/es6d/specialites-psychiatriques-ambulatoire-psych,https://www.hug.ch/specialites-psychiatriques,1,référence
Urgences dermatologiques HUG,"Rue Gabrielle-Perret-Gentil 4, 1205 Genf",Rue Gabrielle-Perret-Gentil 4,1205,Genf,Genf,022 372 94 23,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/genf/e1pi/urgences-dermatologiques-hug,,0,
"Zacharia David, FMH Médecine interne générale","Rue Hoffmann 1, 1202 Genf",Rue Hoffmann 1,1202,Genf,Genf,022 733 91 20,,https://www.onedoc.ch/de/spital/genf/etei/zacharia-david-fmh-medecine-interne-generale,,0,
Ambulanter Psych. Dienst Ilanz - Innere Medizin,"Spitalstrasse 4, 7130 Ilanz",Spitalstrasse 4,7130,Ilanz,Graubünden,043 210 34 43,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/ilanz/etsy/ambulanter-psych-dienst-ilanz-innere-medizin,,0,
Ambulanter Psychiatr. Dienst - Psych. Ambulatorium,"Plazza Paracelsus 2, 7500 Sankt Moritz",Plazza Paracelsus 2,7500,Sankt Moritz,Graubünden,058 225 10 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/sankt-moritz/etq1/ambulanter-psychiatr-dienst-psych-ambulatorium,,0,
Ambulatorium Neumühle - Psych. Ambulatorium,"Gürtelstrasse 89, 7000 Chur",Gürtelstrasse 89,7000,Chur,Graubünden,058 225 23 50,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/chur/etpz/ambulatorium-neumuhle-psych-ambulatorium,https://www.pdgr.ch/standorte/opiatgestuetzte-behandlung/,1,Zuweisung
Center da Sanadad Savognin,"Stradung 52, 7460 Savognin",Stradung 52,7460,Savognin,Graubünden,081 669 14 00,Chirurgie,https://www.onedoc.ch/de/spital/savognin/ezuj/center-da-sanadad-savognin,,0,
Center da Sanadad Savognin - Chirurgie Allgemein,"Stradung 52, 7460 Savognin",Stradung 52,7460,Savognin,Graubünden,081 669 14 00,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/savognin/eq9f/center-da-sanadad-savognin-chirurgie-allgemein,,0,
Center da Sanadad Savognin - Innere Medizin,"Stradung 52, 7460 Savognin",Stradung 52,7460,Savognin,Graubünden,081 669 14 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/savognin/ezsy/center-da-sanadad-savognin-innere-medizin,,0,
Center da sandà Val Müstair - Innere Medizin,"Sielva, 7536 Santa Maria Val Müstair",Sielva,7536,Santa Maria Val Müstair,Graubünden,081 851 61 00,"Allgemeine Innere Medizin, Tropen- und Reisemedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/santa-maria-val-mustair/etta/center-da-sanda-val-mustair-innere-medizin,https://csvm.ch/de/,0,
Centro Sanitario Bregaglia - Innere Medizin,"Flin 5, 7606 Promontogno",Flin 5,7606,Promontogno,Graubünden,081 838 11 45,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Nephrologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/promontogno/etrv/centro-sanitario-bregaglia-innere-medizin,,0,
Clinica Holistica Engiadina - Ospedale psichiatrico,"Plaz 40, 7542 Susch",Plaz 40,7542,Susch,Graubünden,081 300 20 30,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/susch/etp5/clinica-holistica-engiadina-ospedale-psichiatrico,,0,
Kantonsspital Graubünden,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Neurologie,https://www.onedoc.ch/de/spital/chur/ezu1/kantonsspital-graubunden,https://www.ksgr.ch/,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Anästhesie Allgemein,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Anästhesiologie,https://www.onedoc.ch/de/spital/chur/ezse/kantonsspital-graubunden-anasthesie-allgemein,https://www.ksgr.ch/anaesthesie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Andere,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Arbeitsmedizin",https://www.onedoc.ch/de/spital/chur/etuy/kantonsspital-graubunden-andere,https://www.ksgr.ch/,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Angiologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Angiologie, Kardiologie, Pneumologie",https://www.onedoc.ch/de/spital/chur/eztw/kantonsspital-graubunden-angiologie,https://www.ksgr.ch/angiologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Allgemein,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Chirurgie, Orthopädische Chirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/chur/ezsg/kantonsspital-graubunden-chirurgie-allgemein,https://www.ksgr.ch/chirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Hand,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/chur/ezu0/kantonsspital-graubunden-chirurgie-hand,https://www.ksgr.ch/handchirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Neuro,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Neurochirurgie,https://www.onedoc.ch/de/spital/chur/eztx/kantonsspital-graubunden-chirurgie-neuro,https://www.ksgr.ch/neurochirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Orthopädische,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/chur/ezsm/kantonsspital-graubunden-chirurgie-orthopadische,https://www.ksgr.ch/orthopaedie-unfallchirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Plastische,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Handchirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/chur/eztu/kantonsspital-graubunden-chirurgie-plastische,https://www.ksgr.ch/plastische-chirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Unfall,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Chirurgie,https://www.onedoc.ch/de/spital/chur/etsg/kantonsspital-graubunden-chirurgie-unfall,https://www.ksgr.ch/orthopaedie-unfallchirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Chirurgie Viszeral,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Chirurgie,https://www.onedoc.ch/de/spital/chur/ezsw/kantonsspital-graubunden-chirurgie-viszeral,https://www.ksgr.ch/viszeralchirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Dermatologische Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/chur/ezss/kantonsspital-graubunden-dermatologische-klinik,https://www.ksgr.ch/dermatologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Endo/Diabetologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/chur/ezta/kantonsspital-graubunden-endo-diabetologie,https://www.ksgr.ch/endokrinologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Gastroenterologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/chur/ezs4/kantonsspital-graubunden-gastroenterologie,https://www.ksgr.ch/gastroenterologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Gefässchirurgie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Chirurgie, Gefässchirurgie, Herzchirurgie",https://www.onedoc.ch/de/spital/chur/ezsk/kantonsspital-graubunden-gefasschirurgie,https://www.ksgr.ch/gefaesschirurgie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Gynäkologische Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 287 70 65,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/chur/ettf/kantonsspital-graubunden-gynakologische-klinik,https://www.ksgr.ch/gynaekologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Infektiologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Infektiologie",https://www.onedoc.ch/de/spital/chur/ezsv/kantonsspital-graubunden-infektiologie,https://www.ksgr.ch/infektiologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Innere Medizin,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Nephrologie, Pneumologie, Radiologie",https://www.onedoc.ch/de/spital/chur/ezr8/kantonsspital-graubunden-innere-medizin,https://www.ksgr.ch/innere-medizin,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Intensiv,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/chur/ezsd/kantonsspital-graubunden-intensiv,https://www.ksgr.ch/intensivmedizin,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Kardiologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/chur/ezr5/kantonsspital-graubunden-kardiologie,https://www.ksgr.ch/kardiologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Kinderklinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Intensivmedizin, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/chur/ezr3/kantonsspital-graubunden-kinderklinik,https://www.ksgr.ch/kinderklinik,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Nephrologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/chur/ezrx/kantonsspital-graubunden-nephrologie,https://www.ksgr.ch/nephrologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Neurologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Neurologie,https://www.onedoc.ch/de/spital/chur/ey47/kantonsspital-graubunden-neurologie,https://www.ksgr.ch/neurologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Notfallstation,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/chur/ezu5/kantonsspital-graubunden-notfallstation,https://www.ksgr.ch/notfallstation,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Onkologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Hämatologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/chur/ezr6/kantonsspital-graubunden-onkologie,https://www.ksgr.ch/onkologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - ORL Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allergologie und Immunologie, HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/chur/ezsq/kantonsspital-graubunden-orl-klinik,https://www.ksgr.ch/hno,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Palliativmedizin,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/chur/etuq/kantonsspital-graubunden-palliativmedizin,https://www.ksgr.ch/palliative-care,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Pneumologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Arbeitsmedizin, Pneumologie",https://www.onedoc.ch/de/spital/chur/ezs0/kantonsspital-graubunden-pneumologie,https://www.ksgr.ch/pneumologie/team,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Radiologische Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Nuklearmedizin, Radiologie",https://www.onedoc.ch/de/spital/chur/ezs7/kantonsspital-graubunden-radiologische-klinik,https://www.ksgr.ch/radiologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Radioonkologie,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,Radio-Onkologie (Strahlentherapie),https://www.onedoc.ch/de/spital/chur/eztc/kantonsspital-graubunden-radioonkologie,https://www.ksgr.ch/radio-onkologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Rheumatologische Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/chur/ezuz/kantonsspital-graubunden-rheumatologische-klinik,https://www.ksgr.ch/rheumatologie,1,"Zuweisung, Zuweiser"
Kantonsspital Graubünden - Urologische Klinik,"Loëstrasse 170, 7000 Chur",Loëstrasse 170,7000,Chur,Graubünden,081 256 61 11,"Chirurgie, Urologie",https://www.onedoc.ch/de/spital/chur/erol/kantonsspital-graubunden-urologische-klinik,https://www.ksgr.ch/urologie,1,"Zuweisung, Zuweiser"
Kinder- und Jugendpsychiatrie GR - Kinder Psychiatrie,"Masanserstrasse 14, 7000 Chur",Masanserstrasse 14,7000,Chur,Graubünden,081 252 90 23,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/chur/etrc/kinder-und-jugendpsychiatrie-gr-kinder-psychiatrie,https://www.pdgr.ch/ambulante-angebote/,1,Zuweisung
Ospedale San Sisto Poschiavo,"Via da li Clüsüri 1, 7742 Poschiavo",Via da li Clüsüri 1,7742,Poschiavo,Graubünden,081 839 11 11,"Allgemeine Innere Medizin, Augenheilkunde, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Kardiologie, Medizinische Onkologie, Orthopädische Chirurgie, Psychiatrie, Psychotherapie, Pädiatrie, Radiologie",https://www.onedoc.ch/de/spital/poschiavo/ezt1/ospedale-san-sisto-poschiavo,,0,
