name,address,street,postal_code,city,canton,phone_number,professions,url
Ostschweizer Kinderspital SG - Pädiatrische Pneumologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Allergologie und Immunologie, Pädiatrie",https://www.onedoc.ch/de/spital/st-gallen/ez8y/ostschweizer-kinderspital-sg-padiatrische-pneumologie
Ostschweizer Kinderspital SG - Psychosomatik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Kinder- und Jugendpsychiatrie, Pädiatrie",https://www.onedoc.ch/de/spital/st-gallen/ez87/ostschweizer-kinderspital-sg-psychosomatik
Ostschweizer Kinderspital SG - Radiologische Klinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Radiologie,https://www.onedoc.ch/de/spital/st-gallen/e0bk/ostschweizer-kinderspital-sg-radiologische-klinik
Ostschweizer Kinderspital SG - Rheumatologische Klinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/e0an/ostschweizer-kinderspital-sg-rheumatologische-klinik
Psychiatrie St.Gallen - Akutpsychiatrie und Forensik,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,058 178 11 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez7t/psychiatrie-st-gallen-akutpsychiatrie-und-forensik
Psychiatrie St.Gallen - Erwachsenen Ambulatorium Wil,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,058 178 10 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez7c/psychiatrie-st-gallen-erwachsenen-ambulatorium-wil
Psychiatrie St.Gallen - Gerontopsychiatrie,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez8l/psychiatrie-st-gallen-gerontopsychiatrie
Psychiatrie St.Gallen - Gynäkopsychiatrie,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez9u/psychiatrie-st-gallen-gynakopsychiatrie
Psychiatrie St.Gallen - Kompetenzzentrum Forensik,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez81/psychiatrie-st-gallen-kompetenzzentrum-forensik
Psychiatrie St.Gallen - Notfallpsychiatrie,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez76/psychiatrie-st-gallen-notfallpsychiatrie
Psychiatrie St.Gallen - Psych. Ambulatorium,"Mariabergstrasse 19, 9400 Rorschach",Mariabergstrasse 19,9400,Rorschach,St. Gallen,071 845 16 55,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/rorschach/euvd/psychiatrie-st-gallen-psych-ambulatorium
Psychiatrie St.Gallen - Psych. Ambulatorium,"Teufener Strasse 26, 9000 St. Gallen",Teufener Strasse 26,9000,St. Gallen,St. Gallen,071 227 12 12,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/eunl/psychiatrie-st-gallen-psych-ambulatorium
Psychiatrie St.Gallen - Psych. Ambulatorium,"Hembergerstrasse 22, 9630 Wattwil",Hembergerstrasse 22,9630,Wattwil,St. Gallen,058 228 67 77,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wattwil/eup8/psychiatrie-st-gallen-psych-ambulatorium
Psychiatrie St.Gallen - Psychotherapie,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/eumh/psychiatrie-st-gallen-psychotherapie
Psychiatrie St.Gallen - Suchttherapie,"Zürcherstrasse 30, 9500 Wil SG",Zürcherstrasse 30,9500,Wil SG,St. Gallen,071 913 11 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wil/ez7w/psychiatrie-st-gallen-suchttherapie
Psychiatrie-Zentrum Linthgebiet - Psych. Ambulatorium,"Untere Bahnhofstrasse 11, 8640 Rapperswil",Untere Bahnhofstrasse 11,8640,Rapperswil,St. Gallen,058 228 66 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/rapperswil/eupv/psychiatrie-zentrum-linthgebiet-psych-ambulatorium
Psychiatrie-Zentrum Rheintal - Psych. Ambulatorium,"Balgacherstrasse 202, 9435 Heerbrugg",Balgacherstrasse 202,9435,Heerbrugg,St. Gallen,058 228 67 00,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/heerbrugg/eyyw/psychiatrie-zentrum-rheintal-psych-ambulatorium
Psychosomatisches Zentrum,"Marktplatz 9, 9400 Rorschach",Marktplatz 9,9400,Rorschach,St. Gallen,071 335 60 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/rorschach/eq8m/psychosomatisches-zentrum
Psychosomatisches Zentrum - Psychosomatik,"Markzplatz 9, 9400 Rorschach",Markzplatz 9,9400,Rorschach,St. Gallen,071 335 60 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/rorschach/erau/psychosomatisches-zentrum-psychosomatik
Psych. Zentrum Werdenberg - Psych. Ambulatorium,"Hauptstrasse 27, 9477 Wartau",Hauptstrasse 27,9477,Wartau,St. Gallen,081 725 50 20,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wartau/etp4/psych-zentrum-werdenberg-psych-ambulatorium
Rehazentrum Valens,"Taminaplatz 1, 7317 Valens",Taminaplatz 1,7317,Valens,St. Gallen,081 303 11 11,"Allgemeine Innere Medizin, Neurologie, Rheumatologie",https://www.onedoc.ch/de/spital/valens/ezug/rehazentrum-valens
Rehazentrum Valens - Andere,"Taminaplatz 1, 7317 Valens",Taminaplatz 1,7317,Valens,St. Gallen,081 303 11 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/valens/ez9f/rehazentrum-valens-andere
Rehazentrum Valens - Neurologie,"Taminaplatz 1, 7317 Valens",Taminaplatz 1,7317,Valens,St. Gallen,081 303 11 11,"Neurologie, Physikalische und Rehabilitative Medizin",https://www.onedoc.ch/de/spital/valens/etss/rehazentrum-valens-neurologie
Rehazentrum Valens - Psychosomatik,"Taminaplatz 1, 7317 Valens",Taminaplatz 1,7317,Valens,St. Gallen,081 303 11 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/valens/eztz/rehazentrum-valens-psychosomatik
Rehazentrum Walenstadtberg - Innere Medizin,"Chnoblisbüel 1, 8881 Walenstadtberg",Chnoblisbüel 1,8881,Walenstadtberg,St. Gallen,081 736 21 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/walenstadtberg/eulg/rehazentrum-walenstadtberg-innere-medizin
Rehazentrum Walenstadtberg - Pneumologie,"Chnoblisbüel 1, 8881 Walenstadtberg",Chnoblisbüel 1,8881,Walenstadtberg,St. Gallen,081 736 21 11,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/walenstadtberg/e0bc/rehazentrum-walenstadtberg-pneumologie
Spital Altstätten,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,"Anästhesiologie, Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/altstatten/ez9w/spital-altstatten
Spital Altstätten - Anästhesie Allgemein,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/altstatten/ez9p/spital-altstatten-anasthesie-allgemein
Spital Altstätten - Chirurgie Allgemein,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,Chirurgie,https://www.onedoc.ch/de/spital/altstatten/eumn/spital-altstatten-chirurgie-allgemein
Spital Altstätten - Chirurgie Orthopädische,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/altstatten/e0bl/spital-altstatten-chirurgie-orthopadische
Spital Altstätten - Innere Medizin,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,"Allgemeine Innere Medizin, Gastroenterologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/altstatten/ez9b/spital-altstatten-innere-medizin
Spital Altstätten - Kardiologie,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/altstatten/eurv/spital-altstatten-kardiologie
Spital Altstätten - Medizin Geriatrie,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 757 44 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/altstatten/ez79/spital-altstatten-medizin-geriatrie
Spital Altstätten - ORL Klinik,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 722 79 04,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/altstatten/eq8z/spital-altstatten-orl-klinik
Spital Altstätten - Urologische Klinik,"Marolanistrasse 6, 9450 Altstätten",Marolanistrasse 6,9450,Altstätten,St. Gallen,071 720 18 52,Urologie,https://www.onedoc.ch/de/spital/altstatten/eo3s/spital-altstatten-urologische-klinik
Spital Flawil,"Krankenhausstrasse 23, 9230 Flawil",Krankenhausstrasse 23,9230,Flawil,St. Gallen,071 394 71 11,"Allgemeine Innere Medizin, Chirurgie, Gastroenterologie, Gefässchirurgie, Medizinische Onkologie, Radiologie, Urologie",https://www.onedoc.ch/de/spital/flawil/ez97/spital-flawil
Spital Flawil - Anästhesie Allgemein,"Krankenhausstrasse 23, 9230 Flawil",Krankenhausstrasse 23,9230,Flawil,St. Gallen,071 394 71 11,Anästhesiologie,https://www.onedoc.ch/de/spital/flawil/ez7y/spital-flawil-anasthesie-allgemein
Spital Flawil - Innere Medizin,"Krankenhausstrasse 23, 9230 Flawil",Krankenhausstrasse 23,9230,Flawil,St. Gallen,071 394 71 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/flawil/eul6/spital-flawil-innere-medizin
Spital Grabs,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Chirurgie, Gefässchirurgie, Medizinische Onkologie, Plastische, rekonstruktive und ästhetische Chirurgie, Urologie",https://www.onedoc.ch/de/spital/grabs/ez9a/spital-grabs
Spital Grabs - Anästhesie Allgemein,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,Anästhesiologie,https://www.onedoc.ch/de/spital/grabs/ez7x/spital-grabs-anasthesie-allgemein
Spital Grabs - Chirurgie Allgemein,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,Chirurgie,https://www.onedoc.ch/de/spital/grabs/ez9v/spital-grabs-chirurgie-allgemein
Spital Grabs - Chirurgie Hand,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/grabs/euu4/spital-grabs-chirurgie-hand
Spital Grabs - Chirurgie Kiefer,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,371 17 17,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/spital/grabs/ez93/spital-grabs-chirurgie-kiefer
Spital Grabs - Chirurgie Orthopädische,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/grabs/eulc/spital-grabs-chirurgie-orthopadische
Spital Grabs - Endo/Diabetologie,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/grabs/euvi/spital-grabs-endo-diabetologie
Spital Grabs - Gefässchirurgie,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,232 76 76,Gefässchirurgie,https://www.onedoc.ch/de/spital/grabs/ez96/spital-grabs-gefasschirurgie
Spital Grabs - Gynäkologische Klinik,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/grabs/ez69/spital-grabs-gynakologische-klinik
Spital Grabs - Innere Medizin,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/grabs/ez7p/spital-grabs-innere-medizin
Spital Grabs - Intensiv,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/grabs/ez95/spital-grabs-intensiv
Spital Grabs - Kinderklinik,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,373 64 44,Pädiatrie,https://www.onedoc.ch/de/spital/grabs/e0ad/spital-grabs-kinderklinik
Spital Grabs - Neurologie,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 723 66 96,Neurologie,https://www.onedoc.ch/de/spital/grabs/euvr/spital-grabs-neurologie
Spital Grabs - Notfallstation,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,Anästhesiologie,https://www.onedoc.ch/de/spital/grabs/ez9i/spital-grabs-notfallstation
Spital Grabs - Onkologie,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/grabs/ez8d/spital-grabs-onkologie
Spital Grabs - ORL Klinik,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 750 50 50,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/grabs/euru/spital-grabs-orl-klinik
Spital Grabs - Radiologische Klinik,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 772 51 11,Radiologie,https://www.onedoc.ch/de/spital/grabs/ez7i/spital-grabs-radiologische-klinik
Spital Grabs - Urologische Klinik,"Spitalstrasse 44, 9472 Grabs",Spitalstrasse 44,9472,Grabs,St. Gallen,081 710 64 90,Urologie,https://www.onedoc.ch/de/spital/grabs/etud/spital-grabs-urologische-klinik
Spital Linth,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Gynäkologie und Geburtshilfe, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/uznach/eto3/spital-linth
Spital Linth,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Augenheilkunde, Endokrinologie und Diabetologie, Gastroenterologie, Urologie",https://www.onedoc.ch/de/spital/uznach/ezrt/spital-linth
Spital Linth - Anästhesie Allgemein,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/uznach/e0ae/spital-linth-anasthesie-allgemein
Spital Linth - Chirurgie Allgemein,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,Chirurgie,https://www.onedoc.ch/de/spital/uznach/e0al/spital-linth-chirurgie-allgemein
Spital Linth - Endo/Diabetologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie, Nephrologie",https://www.onedoc.ch/de/spital/uznach/e0a6/spital-linth-endo-diabetologie
Spital Linth - Gastroenterologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/uznach/e0ao/spital-linth-gastroenterologie
Spital Linth - Gynäkologische Klinik,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/uznach/ez7b/spital-linth-gynakologische-klinik
Spital Linth - Innere Medizin,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/uznach/ez8n/spital-linth-innere-medizin
Spital Linth - Kardiologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Intensivmedizin, Kardiologie",https://www.onedoc.ch/de/spital/uznach/ez85/spital-linth-kardiologie
Spital Linth - Kinderklinik,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 210 89 27,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/uznach/eutu/spital-linth-kinderklinik
Spital Linth - Nephrologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/uznach/eut9/spital-linth-nephrologie
Spital Linth - Neurologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,Neurologie,https://www.onedoc.ch/de/spital/uznach/e0bm/spital-linth-neurologie
Spital Linth - Onkologie,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/spital/uznach/e0ac/spital-linth-onkologie
Spital Linth - Rheumatologische Klinik,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/uznach/e0bd/spital-linth-rheumatologische-klinik
Spital Linth - Urologische Klinik,"Gasterstrasse 25, 8730 Uznach",Gasterstrasse 25,8730,Uznach,St. Gallen,055 285 41 11,Urologie,https://www.onedoc.ch/de/spital/uznach/e0bj/spital-linth-urologische-klinik
Spital Rorschach,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,"Chirurgie, Gefässchirurgie, Nephrologie, Radiologie",https://www.onedoc.ch/de/spital/rorschach/ez94/spital-rorschach
Spital Rorschach - Chirurgie Allgemein,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,Chirurgie,https://www.onedoc.ch/de/spital/rorschach/ez91/spital-rorschach-chirurgie-allgemein
Spital Rorschach - Chirurgie Orthopädische,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/rorschach/e0a4/spital-rorschach-chirurgie-orthopadische
Spital Rorschach - Innere Medizin,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/rorschach/ez98/spital-rorschach-innere-medizin
Spital Rorschach - Medizin Kardiologie,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/rorschach/euvx/spital-rorschach-medizin-kardiologie
Spital Rorschach - Onkologie,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 858 31 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/rorschach/eum8/spital-rorschach-onkologie
Spital Rorschach - ORL Klinik,"Heidenerstrasse 11, 9400 Rorschach",Heidenerstrasse 11,9400,Rorschach,St. Gallen,071 845 45 88,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/rorschach/era5/spital-rorschach-orl-klinik
Spital Walenstadt - Anästhesie Allgemein,"Spitalstrasse 5, 8880 Walenstadt",Spitalstrasse 5,8880,Walenstadt,St. Gallen,081 736 11 11,Anästhesiologie,https://www.onedoc.ch/de/spital/walenstadt/ez9l/spital-walenstadt-anasthesie-allgemein
Spital Walenstadt - Chirurgie Allgemein,"Spitalstrasse 5, 8880 Walenstadt",Spitalstrasse 5,8880,Walenstadt,St. Gallen,081 736 11 11,Chirurgie,https://www.onedoc.ch/de/spital/walenstadt/e0ai/spital-walenstadt-chirurgie-allgemein
Spital Walenstadt - Chirurgie Orthopädische,"Spitalstrasse 5, 8880 Walenstadt",Spitalstrasse 5,8880,Walenstadt,St. Gallen,081 736 11 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/walenstadt/e0ah/spital-walenstadt-chirurgie-orthopadische
Spital Walenstadt - Gastroenterologie,"Spitalstrasse 5, 8880 Walenstadt",Spitalstrasse 5,8880,Walenstadt,St. Gallen,081 736 11 11,Gastroenterologie,https://www.onedoc.ch/de/spital/walenstadt/eur8/spital-walenstadt-gastroenterologie
Spital Walenstadt - Gynäkologische Klinik,"Spitalstrasse 5, 8880 Walenstadt",Spitalstrasse 5,8880,Walenstadt,St. Gallen,081 736 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Gastroenterologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Nephrologie, Orthopädische Chirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/walenstadt/em3k/spital-walenstadt-gynakologische-klinik
