name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url
Medizinisches Zentrum Monbijou,"Monbijoustrasse 10, 3011 Bern",Monbijoustrasse 10,3011,Bern,Bern,031 381 65 11,"Allgemeine Innere Medizin, Nephrologie, Orthopädische Chirurgie, Physikalische und Rehabilitative Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Monbijou+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er0m/medizinisches-zentrum-monbijou
MeinArzt Reichenbach,"Bälliz 17, 3713 Reichenbach im Kandertal",Bälliz 17,3713,Reichenbach im Kandertal,Bern,033 676 23 23,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=MeinArzt+Reichenbach+Reichenbach+im+Kandertal,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/reichenbach-im-kandertal/ey90/meinarzt-reichenbach
Monvia Gesundheitszentrum Bern,"Rodtmattstrasse 47, 3014 Bern",Rodtmattstrasse 47,3014,Bern,Bern,031 330 21 30,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Monvia+Gesundheitszentrum+Bern+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er3g/monvia-gesundheitszentrum-bern
Neurozentrum Bern AG,"Schänzlistrasse 33, 3013 Bern",Schänzlistrasse 33,3013,Bern,Bern,031 330 60 70,Neurologie,Unknown,https://www.google.ch/search?q=Neurozentrum+Bern+AG+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/en7q/neurozentrum-bern-ag
Neurozentrum Oberaargau,"St. Urbanstrasse 22 - Affenplatz, 4900 Langenthal",St. Urbanstrasse 22 - Affenplatz,4900,Langenthal,Bern,062 919 41 41,"Hausarztmedizin (Allgemeinmedizin), Neurologie, Pädiatrie",Unknown,https://www.google.ch/search?q=Neurozentrum+Oberaargau+Langenthal,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/langenthal/eq6j/neurozentrum-oberaargau
Operationszentrum Burgdorf - Medbase Operationszentrum,"Farbweg 9, 3400 Burgdorf",Farbweg 9,3400,Burgdorf,Bern,034 508 08 08,"Anästhesiologie, Chirurgie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Handchirurgie, Intensivmedizin, Orthopädische Chirurgie, Urologie",Unknown,https://www.google.ch/search?q=Operationszentrum+Burgdorf+-+Medbase+Operationszentrum+Burgdorf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/burgdorf/eq33/operationszentrum-burgdorf-medbase-operationszentrum
Praxis Dr. med. Melideo Gianni - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Mühledorfstrasse 1,3018,Bern,Bern,031 991 00 00,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Praxis+Dr.+med.+Melideo+Gianni+-+Ärztezentrum+Fellergut+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/esvs/praxis-dr-med-melideo-gianni-arztezentrum-fellergut
Praxis Dr. med. Mosimann Madeleine - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Mühledorfstrasse 1,3018,Bern,Bern,031 992 00 11,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Praxis+Dr.+med.+Mosimann+Madeleine+-+Ärztezentrum+Fellergut+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er28/praxis-dr-med-mosimann-madeleine-arztezentrum-fellergut
Praxis Dr. med. Wild Andreas,"Kammistrasse 13, 3800 Interlaken",Kammistrasse 13,3800,Interlaken,Bern,033 343 55 55,Augenheilkunde,Unknown,https://www.google.ch/search?q=Praxis+Dr.+med.+Wild+Andreas+Interlaken,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/interlaken/ex96/praxis-dr-med-wild-andreas
Praxiszentrum am Bahnhof Bern,"Parkterrasse 10, 3012 Bern",Parkterrasse 10,3012,Bern,Bern,031 335 50 00,"Allgemeine Innere Medizin, Anästhesiologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",Unknown,https://www.google.ch/search?q=Praxiszentrum+am+Bahnhof+Bern+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/errx/praxiszentrum-am-bahnhof-bern
PraxisZentrum für Familienmedizin Thun,"Aarefeldstrasse 19, 3600 Thun",Aarefeldstrasse 19,3600,Thun,Bern,033 224 00 70,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Familienplanung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich",Unknown,https://www.google.ch/search?q=PraxisZentrum+für+Familienmedizin+Thun+Thun,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/thun/erxx/praxiszentrum-fur-familienmedizin-thun
Privatklinik Siloah Gümligen,"Worbstrasse 316, 3073 Gümligen",Worbstrasse 316,3073,Gümligen,Bern,031 958 11 11,"Orthopädische Chirurgie, Wirbelsäulenchirurgie",Unknown,https://www.google.ch/search?q=Privatklinik+Siloah+Gümligen+Gümligen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/gumligen/e6ub/privatklinik-siloah-gumligen
PROMOTION - Gesundheit im Zentrum,"Chutzenstrasse 24, 3007 Bern",Chutzenstrasse 24,3007,Bern,Bern,031 370 80 90,"Neurochirurgie, Orthopädische Chirurgie, Physikalische und Rehabilitative Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=PROMOTION+-+Gesundheit+im+Zentrum+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erus/promotion-gesundheit-im-zentrum
Sportmedizinisches Zentrum Bern,"Bümplizstrasse 101, 3018 Bern",Bümplizstrasse 101,3018,Bern,Bern,031 990 03 03,Orthopädische Chirurgie,Unknown,https://www.google.ch/search?q=Sportmedizinisches+Zentrum+Bern+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/espn/sportmedizinisches-zentrum-bern
Sportmedizinisches Zentrum Bern-Ittigen,"Talgut-Zentrum 27, 3063 Ittigen",Talgut-Zentrum 27,3063,Ittigen,Bern,031 359 74 74,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Sportmedizinisches+Zentrum+Bern-Ittigen+Ittigen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/ittigen/eslv/sportmedizinisches-zentrum-bern-ittigen
Stedtli-Praxis,"Hauptstrasse 43, 3800 Unterseen",Hauptstrasse 43,3800,Unterseen,Bern,033 888 80 33,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Stedtli-Praxis+Unterseen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/unterseen/erph/stedtli-praxis
Unilabs Mittelland,"Effingerstrasse 45, 3008 Bern",Effingerstrasse 45,3008,Bern,Bern,058 864 60 25,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Unilabs+Mittelland+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ezii/unilabs-mittelland
VASC Gefässzentrum Bern,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,031 300 44 00,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gefässchirurgie, Radiologie",Unknown,https://www.google.ch/search?q=VASC+Gefässzentrum+Bern+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er39/vasc-gefasszentrum-bern
Vista Augenzentrum Thun,"Kasernenstrasse 5, 3600 Thun",Kasernenstrasse 5,3600,Thun,Bern,033 223 05 05,Augenheilkunde,Unknown,https://www.google.ch/search?q=Vista+Augenzentrum+Thun+Thun,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/thun/essb/vista-augenzentrum-thun
Vitasphère Gesundheitszentrum,"Bernstrasse 37, 4922 Thunstetten",Bernstrasse 37,4922,Thunstetten,Bern,062 963 14 66,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Vitasphère+Gesundheitszentrum+Thunstetten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/thunstetten/esbf/vitasphere-gesundheitszentrum
Zentrum für Orthopädie Berner Oberland,"Krattigstrasse 6, 3700 Spiez",Krattigstrasse 6,3700,Spiez,Bern,033 654 84 84,"Chirurgie, Handchirurgie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Zentrum+für+Orthopädie+Berner+Oberland+Spiez,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/spiez/erxq/zentrum-fur-orthopadie-berner-oberland
Zentrum für Systemische Therapie und Beratung,"Villettemattstrasse 15, 3007 Bern",Villettemattstrasse 15,3007,Bern,Bern,031 381 92 82,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Zentrum+für+Systemische+Therapie+und+Beratung+Bern,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bern/err1/zentrum-fur-systemische-therapie-und-beratung
Augenzentrum Vista Alpina,"Rue du Bourg 3, 3960 Siders",Rue du Bourg 3,3960,Siders,Wallis,027 455 34 04,Augenheilkunde,Unknown,https://www.google.ch/search?q=Augenzentrum+Vista+Alpina+Siders,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/eweh/augenzentrum-vista-alpina
Augenzentrum Vista Alpina,"Bahnhofplatz 1a, 3930 Visp",Bahnhofplatz 1a,3930,Visp,Wallis,027 946 70 00,Augenheilkunde,Unknown,https://www.google.ch/search?q=Augenzentrum+Vista+Alpina+Visp,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/visp/ervv/augenzentrum-vista-alpina
Cabinet de groupe des Dr. Praz,"Route des Ecluses 32, 1997 Haute-Nendaz",Route des Ecluses 32,1997,Haute-Nendaz,Wallis,027 288 70 88,"Allgemeine Innere Medizin, Radiologie",Unknown,https://www.google.ch/search?q=Cabinet+de+groupe+des+Dr.+Praz+Haute-Nendaz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewc3/cabinet-de-groupe-des-dr-praz
Cabinet de Gynécologie et Obstétrique du Haut Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Rue de la Grand-Vigne 6,1896,Vouvry,Wallis,024 482 57 27,"Gynäkologie und Geburtshilfe, Beckenbodenrehabilitation | Postpartale Rehabilitation | Urogenitale Rehabilitation, Harninkontinenz | Blasenschwäche, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Unfruchtbarkeit, Verhütung, Wechseljahre | Menopause",Unknown,https://www.google.ch/search?q=Cabinet+de+Gynécologie+et+Obstétrique+du+Haut+Lac+Vouvry,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ep13/cabinet-de-gynecologie-et-obstetrique-du-haut-lac
Cabinet Dr Charlotte Wedekind,"Route des Sommets de Crans 5, 3963 Crans-Montana",Route des Sommets de Crans 5,3963,Crans-Montana,Wallis,027 565 03 55,Pädiatrie,Unknown,https://www.google.ch/search?q=Cabinet+Dr+Charlotte+Wedekind+Crans-Montana,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/emkf/cabinet-dr-charlotte-wedekind
Cabinet Dr. Dumoulin-Minguet Edmond,"Chemin de Bermouche 2, 1997 Haute-Nendaz",Chemin de Bermouche 2,1997,Haute-Nendaz,Wallis,027 288 32 32,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Cabinet+Dr.+Dumoulin-Minguet+Edmond+Haute-Nendaz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewaa/cabinet-dr-dumoulin-minguet-edmond
Cabinet Dr. Randon Thomas (2ème étage),"Zone d'activité des Plavaux 102, 1893 Muraz",Zone d'activité des Plavaux 102,1893,Muraz,Wallis,027 565 67 01,Augenheilkunde,Unknown,https://www.google.ch/search?q=Cabinet+Dr.+Randon+Thomas+(2ème+étage)+Muraz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/muraz/ewda/cabinet-dr-randon-thomas-2eme-etage
Cabinet Médical du Verger - Maison Santé Chablais,"Chemin du Verger 3, 1868 Collombey-Muraz",Chemin du Verger 3,1868,Collombey-Muraz,Wallis,024 473 60 70,"Allgemeine Innere Medizin, Arbeitsmedizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Cabinet+Médical+du+Verger+-+Maison+Santé+Chablais+Collombey-Muraz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey-muraz/evyb/cabinet-medical-du-verger-maison-sante-chablais
Cabinet RegardViSion,"Rue de Lausanne 27, 1950 Sitten",Rue de Lausanne 27,1950,Sitten,Wallis,078 218 30 29,"Augenheilkunde, Optometrie, Ästhetische Medizin, Blepharoplastik | Augenlidchirurgie, Okuloplastik",Unknown,https://www.google.ch/search?q=Cabinet+RegardViSion+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/eqjk/cabinet-regardvision
Centre médical d'Anniviers / Vissoie,"Route de Grimentz, 3961 Vissoie",Route de Grimentz,3961,Vissoie,Wallis,027 475 47 07,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Centre+médical+d'Anniviers+/+Vissoie+Vissoie,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vissoie/ev5b/centre-medical-d-anniviers-vissoie
Centre médical de Champéry,"Route de la Fin 26, 1874 Champéry",Route de la Fin 26,1874,Champéry,Wallis,024 479 20 05,"Hausarztmedizin (Allgemeinmedizin), Hausärztlicher Notfall, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Centre+médical+de+Champéry+Champéry,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/champery/ebbx9/centre-medical-de-champery
Centre médical de Charnot,"Rue Maison de Commune 17, 1926 Fully",Rue Maison de Commune 17,1926,Fully,Wallis,027 746 47 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+médical+de+Charnot+Fully,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/fully/ev7l/centre-medical-de-charnot
Centre médical de Crans,"Rue du Pas-de-l'Ours 5, 3963 Crans-Montana",Rue du Pas-de-l'Ours 5,3963,Crans-Montana,Wallis,027 564 67 70,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Blutentnahme für Check up | Blutanalyse für Check up, Medizinische Tauglichkeitsuntersuchung für Feuerwehrleute, Nachtarbeitsuntersuchung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Centre+médical+de+Crans+Crans-Montana,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx7/centre-medical-de-crans
Centre Médical de l'Adret,"Route de Savièse 3C, 1971 Grimisuat",Route de Savièse 3C,1971,Grimisuat,Wallis,027 398 55 55,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Centre+Médical+de+l'Adret+Grimisuat,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/grimisuat/eld5/centre-medical-de-l-adret
Centre médical de la Moya,"Rue d'Aoste 5B, 1920 Martigny",Rue d'Aoste 5B,1920,Martigny,Wallis,027 722 45 75,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Centre+médical+de+la+Moya+Martigny,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev7i/centre-medical-de-la-moya
Centre médical de Montana,"Rue Louis Antille 15, 3963 Crans-Montana",Rue Louis Antille 15,3963,Crans-Montana,Wallis,027 481 23 71,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Athletenüberwachung, Blutentnahme für Check up | Blutanalyse für Check up, Medizinische Tauglichkeitsuntersuchung für Feuerwehrleute, Nachtarbeitsuntersuchung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung bei Kindern | Pädiatrische Vorsorgeuntersuchung | Entwicklungskontrolle, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Centre+médical+de+Montana+Crans-Montana,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx8/centre-medical-de-montana
Centre Médical des 2 gares,"Avenue de la Gare 3, 1950 Sitten",Avenue de la Gare 3,1950,Sitten,Wallis,027 324 42 52,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+Médical+des+2+gares+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev93/centre-medical-des-2-gares
Centre médical des bains d'ovronnaz,"Route des Bains 93, 1911 Leytron",Route des Bains 93,1911,Leytron,Wallis,078 801 84 54,Unknown,Unknown,https://www.google.ch/search?q=Centre+médical+des+bains+d'ovronnaz+Leytron,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/e5t2/centre-medical-des-bains-d-ovronnaz
Centre médical des Grands-Prés,"Rue des Grands Prés 18, 1964 Conthey",Rue des Grands Prés 18,1964,Conthey,Wallis,027 208 65 10,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+médical+des+Grands-Prés+Conthey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/conthey/ev9w/centre-medical-des-grands-pres
Centre médical de Val-d'Illiez Route de Champéry 22 Val-d'Illiez,"Route de Champéry 22, 1873 Val-d'Illiez",Route de Champéry 22,1873,Val-d'Illiez,Wallis,024 477 35 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+médical+de+Val-d'Illiez+Route+de+Champéry+22+Val-d'Illiez+Val-d'Illiez,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/val-d-illiez/ev7h/centre-medical-de-val-d-illiez-route-de-champery-22-val-d-illiez
Centre médical de Verbier,"Route de Verbier Station 74, 1936 Verbier",Route de Verbier Station 74,1936,Verbier,Wallis,079 518 12 34,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Centre+médical+de+Verbier+Verbier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/verbier/ev7k/centre-medical-de-verbier
Centre médical du Bouveret,"Chaussée du Canal 28, 1897 Port-Valais",Chaussée du Canal 28,1897,Port-Valais,Wallis,024 481 64 66,"Hausarztmedizin (Allgemeinmedizin), Hausärztlicher Notfall, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Centre+médical+du+Bouveret+Port-Valais,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/port-valais/ebbvi/centre-medical-du-bouveret
Centre médical du Chablais,"Z.A. Entre deux Fossaux 14, 1868 Collombey",Z.A. Entre deux Fossaux 14,1868,Collombey,Wallis,024 473 23 30,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Centre+médical+du+Chablais+Collombey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/ebarf/centre-medical-du-chablais
Centre Médical du Fossau Vouvry,"Avenue du Fossau 6, 1896 Vouvry",Avenue du Fossau 6,1896,Vouvry,Wallis,024 481 21 01,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+Médical+du+Fossau+Vouvry+Vouvry,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ev9o/centre-medical-du-fossau-vouvry
Centre Médical du Rhône,"En Arche 34, 1912 Leytron",En Arche 34,1912,Leytron,Wallis,027 558 96 46,Unknown,Unknown,https://www.google.ch/search?q=Centre+Médical+du+Rhône+Leytron,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/ev5c/centre-medical-du-rhone
Centre médical et dentaire de Sion,"Rue du Scex 33, 1950 Sitten",Rue du Scex 33,1950,Sitten,Wallis,027 322 75 76,Zahnmedizin,Unknown,https://www.google.ch/search?q=Centre+médical+et+dentaire+de+Sion+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev5m/centre-medical-et-dentaire-de-sion
Centre Médical illhorn,"Route de Sion 31, 3960 Siders",Route de Sion 31,3960,Siders,Wallis,027 456 11 21,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Medizinische Onkologie",Unknown,https://www.google.ch/search?q=Centre+Médical+illhorn+Siders,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/evo/centre-medical-illhorn
Centre médical Le Forum,"Rue de Condémines 8, 1950 Sitten",Rue de Condémines 8,1950,Sitten,Wallis,027 329 00 50,"Allgemeine Innere Medizin, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Centre+médical+Le+Forum+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev7v/centre-medical-le-forum
Centre médical les Cerisiers,"Rue des Vergers 1, 1950 Sitten",Rue des Vergers 1,1950,Sitten,Wallis,027 323 28 23,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Centre+médical+les+Cerisiers+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ewbh/centre-medical-les-cerisiers
Centre Médical Leytron,"En Arche 34, 1912 Produit",En Arche 34,1912,Produit,Wallis,027 558 96 46,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Medizinische Hypnose, Arterielle Hypertonie, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Holter EKG | Langzeit-EKG, Schrittmacherkontrolle | ICD-Kontrollen, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",Unknown,https://www.google.ch/search?q=Centre+Médical+Leytron+Produit,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/produit/ebasq/centre-medical-leytron
Centre Médical Medibagnes,"Route de Verbier Station 74, 1936 Bagnes",Route de Verbier Station 74,1936,Bagnes,Wallis,076 202 37 01,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pädiatrie",Unknown,https://www.google.ch/search?q=Centre+Médical+Medibagnes+Bagnes,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bagnes/ev7r/centre-medical-medibagnes
Centre Médical Valère - Gastroentérologie,"Avenue de la gare 27, 1950 Sitten",Avenue de la gare 27,1950,Sitten,Wallis,027 327 16 15,"Allgemeine Innere Medizin, Gastroenterologie",Unknown,https://www.google.ch/search?q=Centre+Médical+Valère+-+Gastroentérologie+Sitten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/e0q8/centre-medical-valere-gastroenterologie
Centre médical Vigimed,"Rue du Léman 18B, 1920 Martigny",Rue du Léman 18B,1920,Martigny,Wallis,027 775 55 75,"Allgemeine Innere Medizin, Augenheilkunde, Chirurgie, Gastroenterologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Mesotherapie, Neurologie, Notfallmedizin, Orthopädische Chirurgie, Physikalische und Rehabilitative Medizin, Pädiatrie, Sportmedizin, Blutentnahme | Blutprobe, Freiwilliger Schwangerschaftsabbruch | Abtreibung | Abort, Harnwegsinfektion | Zystitis | Blasenentzündung, Hausärztlicher Notfall, Kopfschmerzen und Migräne, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Unfruchtbarkeit, Vaginalpilz, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",Unknown,https://www.google.ch/search?q=Centre+médical+Vigimed+Martigny,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev6v/centre-medical-vigimed
