name,address,canton,url,Street / Number,ZIP Code,City
Gesundheitszentrum Stein am Rhein,"Chlini Schanz 42, 8260 Stein am Rhein",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/stein-am-rhein/eucd/gesundheitszentrum-stein-am-rhein,Chlini Schanz 42,8260,Stein am Rhein
Hausärztezentrum Neunkirch,"Bahnhofstrasse 5a, 8213 Neunkirch",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neunkirch/eub9/hausarztezentrum-neunkirch,Bahnhofstrasse 5a,8213,Neunkirch
ono estetika Clinic Schaffhausen,"Moserstrasse 48, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/ebbrx/ono-estetika-clinic-schaffhausen,Moserstrasse 48,8200,Schaffhausen
Praxis Posthof,"Poststrasse 9, 8212 Neuhausen am Rheinfall",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neuhausen-am-rheinfall/euck/praxis-posthof,Poststrasse 9,8212,Neuhausen am Rheinfall
Praxiszentrum am Rheinfall,"Industriestrasse 23, 8212 Neuhausen am Rheinfall",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neuhausen-am-rheinfall/ez37/praxiszentrum-am-rheinfall,Industriestrasse 23,8212,Neuhausen am Rheinfall
Spine,"Rietstrasse 30 , 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/ez4h/spine,Rietstrasse 30,8200,Schaffhausen
Visuell Augenzentrum,"Bachstrasse 38, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/eucu/visuell-augenzentrum,Bachstrasse 38,8200,Schaffhausen
Augenarzt-Praxis Tittwiesen,"Tittwiesenstrasse 27, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/e9oe/augenarzt-praxis-tittwiesen,Tittwiesenstrasse 27,7000,Chur
Heilbad St. Moritz,"Plazza Paracelsus 2, 7500 Sankt Moritz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/sankt-moritz/etsj/heilbad-st-moritz,Plazza Paracelsus 2,7500,Sankt Moritz
Medical Center Maienfeld (MCM) AG,"Bahnhofstrasse 18, 7304 Maienfeld",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/maienfeld/em1t/medical-center-maienfeld-mcm-ag,Bahnhofstrasse 18,7304,Maienfeld
Medi Porta,"Gürtelstrasse 46, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/ezte/medi-porta,Gürtelstrasse 46,7000,Chur
Medizinisches Center Bonaduz,"Via Ginellas 18, 7402 Bonaduz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/bonaduz/e8xd/medizinisches-center-bonaduz,Via Ginellas 18,7402,Bonaduz
Medizinisches Center Karlihof,"Karlihofstrasse 14a, 7208 Malans",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/malans/etrj/medizinisches-center-karlihof,Karlihofstrasse 14a,7208,Malans
Medizinisches Zentrum Arosa,"Poststrasse 18, 7050 Arosa",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/arosa/etqi/medizinisches-zentrum-arosa,Poststrasse 18,7050,Arosa
Medizinisches Zentrum gleis d,"Gürtelstrasse 46, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/etpu/medizinisches-zentrum-gleis-d,Gürtelstrasse 46,7000,Chur
Praxis Dr. Niedermaier & Dr. Thieke,"Promenade 60, 7270 Davos Platz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/davos-platz/ezsn/praxis-dr-niedermaier-dr-thieke,Promenade 60,7270,Davos Platz
Studio Medico Dr. Elavumkudy / Dr. Rigotti / Dr. Toenz / Dr. med Brem Al-Muaid / Dr. med Carobbio Guscetti / Dr. med Peduzzi,"San Fedele, 6535 Roveredo",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/roveredo/etp0/studio-medico-dr-elavumkudy-dr-rigotti-dr-toenz-dr-med-brem-al-muaid-dr-med-carobbio-guscetti-dr-med-peduzzi,San Fedele,6535,Roveredo
Aeskulap Praxis - Integrative Medizin,"Baarerstrasse 88, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/eugk/aeskulap-praxis-integrative-medizin,Baarerstrasse 88,6300,Zug
Ärztezentrum Menzingen,"Holzhäusernstrasse 8, 6313 Menzingen",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/menzingen/ex7h/arztezentrum-menzingen,Holzhäusernstrasse 8,6313,Menzingen
Arzthaus Zug Bahnhofplatz,"Alpenstrasse 15, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/ebalh/arzthaus-zug-bahnhofplatz,Alpenstrasse 15,6300,Zug
Arzthaus Zug Gleis 1,"Gubelstrasse 17, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/eufw/arzthaus-zug-gleis-1,Gubelstrasse 17,6300,Zug
Augenzentrum Zug,"Bahnhofstrasse 14, 6340 Baar",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/baar/ex5g/augenzentrum-zug,Bahnhofstrasse 14,6340,Baar
gyn-zentrum an der Lorze,"Dorfplatz 1, 6330 Cham",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/cham/et0m/gyn-zentrum-an-der-lorze,Dorfplatz 1,6330,Cham
Medbase Zug,"Baarerstrasse 53, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/en0v/medbase-zug,Baarerstrasse 53,6300,Zug
Paramed,"Haldenstrasse 1, 6340 Baar",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/baar/ex44/paramed,Haldenstrasse 1,6340,Baar
Praxis für Gynäkologie und Kinderwunsch Cham - Dr. med. Bleichenbacher Markus,"Dorfplatz 1, 6330 Cham",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/cham/e137/praxis-fur-gynakologie-und-kinderwunsch-cham-dr-med-bleichenbacher-markus,Dorfplatz 1,6330,Cham
Gesundheitszentrum Herisau,"Alte Bahnhofstrasse 1, 9100 Herisau",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/herisau/erbj/gesundheitszentrum-herisau,Alte Bahnhofstrasse 1,9100,Herisau
Medbase Stein,"Dorf 870, 9063 Stein AR",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/stein/eq87/medbase-stein,Dorf 870,9063,Stein AR
Medbase Teufen,"Speicherstrasse 8, 9053 Teufen",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/teufen/elif/medbase-teufen,Speicherstrasse 8,9053,Teufen
Praxis Rosenau,"Birkenstrasse 3, 9100 Herisau",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/herisau/eq70/praxis-rosenau,Birkenstrasse 3,9100,Herisau
Ärztezentrum Buochs,"Beckenriederstrasse 9, 6374 Buochs",Nidwalden,https://www.onedoc.ch/de/medizinisches-zentrum/buochs/euaz/arztezentrum-buochs,Beckenriederstrasse 9,6374,Buochs
CuraMed Ärztezentrum AG,"Seestrasse 49, 6052 Hergiswil",Nidwalden,https://www.onedoc.ch/de/medizinisches-zentrum/hergiswil/eua5/curamed-arztezentrum-ag,Seestrasse 49,6052,Hergiswil
Centre médical Morépont,"Rue du 24 Septembre 7, 2800 Delsberg",Jura,https://www.onedoc.ch/de/medizinisches-zentrum/delsberg/ebd7/centre-medical-morepont,Rue du 24 Septembre 7,2800,Delsberg
Groupe Médical Ziggurat,"Rue du Jura 11, 2900 Pruntrut",Jura,https://www.onedoc.ch/de/medizinisches-zentrum/pruntrut/etvi/groupe-medical-ziggurat,Rue du Jura 11,2900,Pruntrut
Medizinisches Zentrum Appenzell,"Sandgrube 27, 9050 Appenzell",Appenzell Innerrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/appenzell/erbm/medizinisches-zentrum-appenzell,Sandgrube 27,9050,Appenzell
Ärzte Netstal,"Tschuoppisstrasse 39, 8754 Netstal",Glarus,https://www.onedoc.ch/de/medizinisches-zentrum/netstal/etoj/arzte-netstal,Tschuoppisstrasse 39,8754,Netstal
Praxis Dr. med. Beall Sophie,"Dorfstrasse 65, 6377 Seelisberg",Uri,https://www.onedoc.ch/de/medizinisches-zentrum/seelisberg/evh8/praxis-dr-med-beall-sophie,Dorfstrasse 65,6377,Seelisberg
