name,address,street,postal_code,city,canton,type,url
Cabinet de groupe,"Route de Thonon 42, 1222 Vésenaz",Route de Thonon 42,1222,Vésenaz,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vesenaz/etju/cabinet-de-groupe
Cabinet de groupe Chêne-Bougeries,"Chemin du Pré-du-Couvent 3A, 1224 Chêne-Bougeries",Chemin du Pré-du-Couvent 3A,1224,Chêne-Bougeries,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bougeries/es7l/cabinet-de-groupe-chene-bougeries
Cabinet de groupe Cours de Rive 16 Genève,"Cours de Rive 16, 1204 Genf",Cours de Rive 16,1204,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etiz/cabinet-de-groupe-cours-de-rive-16-geneve
Cabinet de groupe Dr. Almagbaly / Dr. Hirsbrunner Almagbaly,"Avenue de Champel 4, 1206 Genf",Avenue de Champel 4,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/e21/cabinet-de-groupe-dr-almagbaly-dr-hirsbrunner-almagbaly
Cabinet de groupe Dr. Andonovski / Dr. Andonovski,"Rue du Mont Blanc 24, 1201 Genf",Rue du Mont Blanc 24,1201,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ebi/cabinet-de-groupe-dr-andonovski-dr-andonovski
Cabinet de groupe Dr. Araoz / Dr. Courvoisier,"Rue de la Fontenette 29, 1227 Carouge",Rue de la Fontenette 29,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/eg6/cabinet-de-groupe-dr-araoz-dr-courvoisier
Cabinet de groupe Dr. Ariarajah / Dr. Lanier / Dr. Wuillemin,"Avenue Jacob-Daniel Maillard 11, 1217 Meyrin",Avenue Jacob-Daniel Maillard 11,1217,Meyrin,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meyrin/es8y/cabinet-de-groupe-dr-ariarajah-dr-lanier-dr-wuillemin
Cabinet de groupe Dr. Bagetakou / Dr. Comtesse,"Route de Sauverny 6, 1290 Versoix",Route de Sauverny 6,1290,Versoix,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/versoix/ey3/cabinet-de-groupe-dr-bagetakou-dr-comtesse
Cabinet de groupe Dr. Barro / Dr. Larigaldie / Dr. Mandra-Zarra,"Rue de la Servette 32, 1202 Genf",Rue de la Servette 32,1202,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/epw/cabinet-de-groupe-dr-barro-dr-larigaldie-dr-mandra-zarra
Cabinet de groupe Dr. Bayoumy / Dr. Cristina,"Rue Firmin-Massot 1, 1206 Genf",Rue Firmin-Massot 1,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etf9/cabinet-de-groupe-dr-bayoumy-dr-cristina
Cabinet de groupe Dr. Behrend-Tran / Dr. Butz,"Avenue du Lignon 40, 1219 Le Lignon",Avenue du Lignon 40,1219,Le Lignon,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/le-lignon/evt/cabinet-de-groupe-dr-behrend-tran-dr-butz
Cabinet de groupe Dr. Bellosta / Dr. Buchs / Dr. Prod'hom / Dr. Rizzi Buchs,"Rue de Lyon 64, 1203 Genf",Rue de Lyon 64,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eet/cabinet-de-groupe-dr-bellosta-dr-buchs-dr-prod-hom-dr-rizzi-buchs
Cabinet de groupe Dr. Benhamou Senouf / Dr. Gonzalez Nguyen-Tang,"Boulevard des Philosophes 21, 1205 Genf",Boulevard des Philosophes 21,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ecm/cabinet-de-groupe-dr-benhamou-senouf-dr-gonzalez-nguyen-tang
Cabinet de groupe Dr. Benhima / Dr. Lima Ferreira Kubias,"Avenue d'Aïre 40, 1203 Genf",Avenue d'Aïre 40,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ebf/cabinet-de-groupe-dr-benhima-dr-lima-ferreira-kubias
Cabinet de groupe Dr. Berney / Dr. Oeggerli / Dr. Perez-Bayas,"Rue Henri-Christiné 5, 1205 Genf",Rue Henri-Christiné 5,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/egh/cabinet-de-groupe-dr-berney-dr-oeggerli-dr-perez-bayas
Cabinet de groupe Dr. Bertrand / Dr. Exhenry,"Chemin des Tulipiers 24, 1208 Genf",Chemin des Tulipiers 24,1208,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ees/cabinet-de-groupe-dr-bertrand-dr-exhenry
Cabinet de groupe Dr. Besson / Dr. Seuret,"Place Duchêne 18, 1213 Onex",Place Duchêne 18,1213,Onex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/onex/el1/cabinet-de-groupe-dr-besson-dr-seuret
Cabinet de groupe Dr. Bianchi Movarekhi / Dr. Movarekhi,"Rue Lombard 15, 1205 Genf",Rue Lombard 15,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ebbg/cabinet-de-groupe-dr-bianchi-movarekhi-dr-movarekhi
Cabinet de groupe Dr. Biesel-Desthieux / Dr. Brouze Guilbert,"Rue de Genève 18, 1225 Chêne-Bourg",Rue de Genève 18,1225,Chêne-Bourg,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bourg/eqw/cabinet-de-groupe-dr-biesel-desthieux-dr-brouze-guilbert
Cabinet de groupe Dr. Boffi El Amari / Dr. Grandin / Dr. Lubrano di Scampamorte,"Rue de la Servette 55, 1202 Genf",Rue de la Servette 55,1202,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/euz/cabinet-de-groupe-dr-boffi-el-amari-dr-grandin-dr-lubrano-di-scampamorte
Cabinet de groupe Dr. Bonvin / Dr. Bonvin / Dr. Roussos,"Rue Lamartine 1, 1203 Genf",Rue Lamartine 1,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ev0/cabinet-de-groupe-dr-bonvin-dr-bonvin-dr-roussos
Cabinet de groupe Dr. Bourrit / Dr. Jafou,"Rue Adrien Lachenal 12, 1207 Genf",Rue Adrien Lachenal 12,1207,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/e35/cabinet-de-groupe-dr-bourrit-dr-jafou
Cabinet de groupe Dr. Brozou / Dr. Panarello,"Rue Le Corbusier 12, 1208 Genf",Rue Le Corbusier 12,1208,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es46/cabinet-de-groupe-dr-brozou-dr-panarello
Cabinet de groupe Dr. Bugnon / Dr. Sommer,"Chemin de Saule 17, 1233 Bernex",Chemin de Saule 17,1233,Bernex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bernex/enn/cabinet-de-groupe-dr-bugnon-dr-sommer
Cabinet de groupe Dr. Burgan / Dr. Burgan Colberg,"Rue de Contamines 26, 1206 Genf",Rue de Contamines 26,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etu/cabinet-de-groupe-dr-burgan-dr-burgan-colberg
Cabinet de groupe Dr. Campos / Dr. Zanone,"Avenue de Champel 6, 1206 Genf",Avenue de Champel 6,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ebba/cabinet-de-groupe-dr-campos-dr-zanone
Cabinet de groupe Dr. Carera Sager / Dr. Hauser,"Boulevard James-Fazy 3, 1201 Genf",Boulevard James-Fazy 3,1201,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es5g/cabinet-de-groupe-dr-carera-sager-dr-hauser
Cabinet de groupe Dr. Châtelain / Dr. Châtelain-Pauls,"Rue du Conseil-Général 11, 1205 Genf",Rue du Conseil-Général 11,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eud/cabinet-de-groupe-dr-chatelain-dr-chatelain-pauls
Cabinet de groupe Dr. Chatton Chambaz / Dr. Gaillard,"Boulevard des Philosophes 5, 1205 Genf",Boulevard des Philosophes 5,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es50/cabinet-de-groupe-dr-chatton-chambaz-dr-gaillard
Cabinet de groupe Dr. Chollet-Janin / Dr. Dallon,"Place de l'Etrier 4, 1224 Chêne-Bougeries",Place de l'Etrier 4,1224,Chêne-Bougeries,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bougeries/ebe/cabinet-de-groupe-dr-chollet-janin-dr-dallon
Cabinet de groupe Dr. Chu / Dr. Laburthe,"Avenue du Bouchet 8, 1209 Genf",Avenue du Bouchet 8,1209,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etfz/cabinet-de-groupe-dr-chu-dr-laburthe
Cabinet de groupe Dr. Cicotti / Dr. Sanson,"Rue Henri-Blanvalet 1, 1207 Genf",Rue Henri-Blanvalet 1,1207,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es56/cabinet-de-groupe-dr-cicotti-dr-sanson
Cabinet de groupe Dr. Cimasoni / Dr. Itty / Dr. Salamoni,"Chemin de Vers 8, 1228 Plan-les-Ouates",Chemin de Vers 8,1228,Plan-les-Ouates,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/plan-les-ouates/ekm/cabinet-de-groupe-dr-cimasoni-dr-itty-dr-salamoni
Cabinet de groupe Dr. Corvaglia / Dr. Weber,"Chemin Taverney 3, 1218 Le Grand-Saconnex",Chemin Taverney 3,1218,Le Grand-Saconnex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/le-grand-saconnex/epn/cabinet-de-groupe-dr-corvaglia-dr-weber
Cabinet de groupe Dr. Cotarcea / Dr. Sabeti,"Rue de l'Athénée 22, 1206 Genf",Rue de l'Athénée 22,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etmz/cabinet-de-groupe-dr-cotarcea-dr-sabeti
Cabinet de groupe Dr. Cruzado / Dr. De Siebenthal / Dr. Vandenberghe-Jaisli,"Route de Florissant 64, 1206 Genf",Route de Florissant 64,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es6b/cabinet-de-groupe-dr-cruzado-dr-de-siebenthal-dr-vandenberghe-jaisli
Cabinet de groupe Dr. Dallon / Dr. Dallon Koechlin,"Route de Florissant 95, 1206 Genf",Route de Florissant 95,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/et6/cabinet-de-groupe-dr-dallon-dr-dallon-koechlin
Cabinet de groupe Dr. Droz / Dr. Droz Riedo,"Chemin de Beau-Soleil 4, 1206 Genf",Chemin de Beau-Soleil 4,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ed0/cabinet-de-groupe-dr-droz-dr-droz-riedo
Cabinet de groupe Dr. Dupraz / Dr. Morel / Dr. Polymenidi,"Rue Rodolphe-Toepffer 21, 1206 Genf",Rue Rodolphe-Toepffer 21,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etbo/cabinet-de-groupe-dr-dupraz-dr-morel-dr-polymenidi
Cabinet de groupe Dr. Dupraz / Dr. Tardieu-Maspoli,"Rue John-Grasset 9, 1205 Genf",Rue John-Grasset 9,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es62/cabinet-de-groupe-dr-dupraz-dr-tardieu-maspoli
Cabinet de groupe Dr. Duxbury / Dr. Langenskiöld,"Place du Temple 15, 1227 Carouge",Place du Temple 15,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/es64/cabinet-de-groupe-dr-duxbury-dr-langenskiold
Cabinet de groupe Dr. Favre / Dr. Fournet / Dr. Weisse,"Chemin du Point-du-Jour 6, 1202 Genf",Chemin du Point-du-Jour 6,1202,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es7c/cabinet-de-groupe-dr-favre-dr-fournet-dr-weisse
Cabinet de groupe Dr. Gauthey / Dr. O'Hayon Naïm,"Place de l'Etrier 4, 1224 Chêne-Bougeries",Place de l'Etrier 4,1224,Chêne-Bougeries,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bougeries/epg/cabinet-de-groupe-dr-gauthey-dr-o-hayon-naim
Cabinet de groupe Dr. Gerstel / Dr. Reber,"Chemin de la Tour 21, 1217 Meyrin",Chemin de la Tour 21,1217,Meyrin,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meyrin/e8o/cabinet-de-groupe-dr-gerstel-dr-reber
Cabinet de groupe Dr. Giacomini / Dr. Luchetta,"Avenue des Grandes-Communes 8, 1213 Petit-Lancy",Avenue des Grandes-Communes 8,1213,Petit-Lancy,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/petit-lancy/ej8/cabinet-de-groupe-dr-giacomini-dr-luchetta
Cabinet de groupe Dr. Godinho Lourenço / Dr. Tomas-Borges,"Rue Philippe-Plantamour 19, 1201 Genf",Rue Philippe-Plantamour 19,1201,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ef2/cabinet-de-groupe-dr-godinho-lourenco-dr-tomas-borges
Cabinet de groupe Dr. Jenni / Dr. Latini Keller,"Route d'Aïre 140, 1219 Vernier",Route d'Aïre 140,1219,Vernier,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vernier/ehd/cabinet-de-groupe-dr-jenni-dr-latini-keller
Cabinet de groupe Dr. Jung Wiggins / Dr. Lorenzi,"Rue Albert-Gos 14, 1206 Genf",Rue Albert-Gos 14,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ega/cabinet-de-groupe-dr-jung-wiggins-dr-lorenzi
Cabinet de groupe Dr. Lagnaux / Dr. Lagnaux,"Avenue Bois-de-la-Chapelle 19, 1213 Onex",Avenue Bois-de-la-Chapelle 19,1213,Onex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/onex/ebcb/cabinet-de-groupe-dr-lagnaux-dr-lagnaux
Cabinet de groupe Dr. Magnenat / Dr. Pavlovic / Dr. Veragut Davies,"Clos de la Fonderie 1A, 1227 Carouge",Clos de la Fonderie 1A,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/ec2/cabinet-de-groupe-dr-magnenat-dr-pavlovic-dr-veragut-davies
Cabinet de groupe Dr. Mayboroda / Dr. Snieckuviene / Prof. Major,"Rue Emile-Yung 1, 1205 Genf",Rue Emile-Yung 1,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es11/cabinet-de-groupe-dr-mayboroda-dr-snieckuviene-prof-major
Cabinet de groupe Dr. Meiler / Dr. Meiler Mititelu,"Bvd de Saint-Georges 72, 1204 Genf",Bvd de Saint-Georges 72,1204,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/e64/cabinet-de-groupe-dr-meiler-dr-meiler-mititelu
Cabinet de groupe Dr. Myers / Dr. Reinhard,"Place de la Diversité 1, 1217 Meyrin",Place de la Diversité 1,1217,Meyrin,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meyrin/es6f/cabinet-de-groupe-dr-myers-dr-reinhard
Cabinet de groupe Dr. Paris / Dr. Stuber,"Route de Pré-Marais 30, 1233 Bernex",Route de Pré-Marais 30,1233,Bernex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bernex/erg/cabinet-de-groupe-dr-paris-dr-stuber
Cabinet de groupe Dr. Philippe-Vasiliu / Dr. Vasiliu,"Route de Chancy 28, 1213 Petit-Lancy",Route de Chancy 28,1213,Petit-Lancy,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/petit-lancy/ejdj/cabinet-de-groupe-dr-philippe-vasiliu-dr-vasiliu
Cabinet de groupe Dr. Roth / Dr. Roth,"Route de Malagnou 24, 1208 Genf",Route de Malagnou 24,1208,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eew/cabinet-de-groupe-dr-roth-dr-roth
Cabinet de groupe Dr. Sangsue / Dr. Zamora,"Avenue Bois de la Chapelle 15, 1213 Onex",Avenue Bois de la Chapelle 15,1213,Onex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/onex/epz/cabinet-de-groupe-dr-sangsue-dr-zamora
Cabinet de groupe Dr. Sayegh / Dr. Widikker,"Route de Florissant 64, 1206 Genf",Route de Florissant 64,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etm2/cabinet-de-groupe-dr-sayegh-dr-widikker
Cabinet de groupe Dr. Sculier / Dr. Wagner,"Avenue de Champel 6, 1206 Genf",Avenue de Champel 6,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etci/cabinet-de-groupe-dr-sculier-dr-wagner
Cabinet de groupe Dr. Tosco / Dr. Tosco-Delalex,"Route du Pas-de-l'Echelle 112, 1255 Veyrier",Route du Pas-de-l'Echelle 112,1255,Veyrier,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/veyrier/edh/cabinet-de-groupe-dr-tosco-dr-tosco-delalex
Cabinet de groupe oncologie,"Avenue Jacob-Daniel Maillard 11, 1217 Meyrin",Avenue Jacob-Daniel Maillard 11,1217,Meyrin,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meyrin/eej/cabinet-de-groupe-oncologie
Cabinet de groupe Philippe / Dr. Cunningham / Dr. Deluze / Dr. Magnin,"Boulevard des Tranchées 24, 1206 Genf",Boulevard des Tranchées 24,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/erd/cabinet-de-groupe-philippe-dr-cunningham-dr-deluze-dr-magnin
Cabinet de groupe Place du Rondeau 8 Carouge GE,"Place du Rondeau 8, 1227 Carouge",Place du Rondeau 8,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/etnl/cabinet-de-groupe-place-du-rondeau-8-carouge-ge
Cabinet de gynécologie et d’obstétrique,"Route de Saint-Julien 176B, 1228 Plan-les-Ouates",Route de Saint-Julien 176B,1228,Plan-les-Ouates,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/plan-les-ouates/etd4/cabinet-de-gynecologie-et-d-obstetrique
Cabinet de gynécologie et obstétrique,"Chemin de Beau-Soleil 12, 1206 Genf",Chemin de Beau-Soleil 12,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eba1/cabinet-de-gynecologie-et-obstetrique
Cabinet de Gynécologie et Obstétrique de Rive,"Cours de Rive 2, 1204 Genf",Cours de Rive 2,1204,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eh2/cabinet-de-gynecologie-et-obstetrique-de-rive
Cabinet de Gynécologie-Obstétrique,"Chemin de Beau-Soleil 24, 1206 Genf",Chemin de Beau-Soleil 24,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es8z/cabinet-de-gynecologie-obstetrique
"Cabinet de la Dr de Labouchere Colombe, Chiropraticienne","Chemin des Clochettes 16, 1206 Genf",Chemin des Clochettes 16,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es6p/cabinet-de-la-dr-de-labouchere-colombe-chiropraticienne
Cabinet de pédiatrie,"Rue Daubin 25, 1203 Genf",Rue Daubin 25,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/e9h/cabinet-de-pediatrie
Cabinet de pédiatrie,"Route de Vernier 205, 1214 Vernier",Route de Vernier 205,1214,Vernier,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vernier/el9/cabinet-de-pediatrie
Cabinet de pédiatrie,"Rue Alexandre-Gavard 30, 1227 Carouge",Rue Alexandre-Gavard 30,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/emr/cabinet-de-pediatrie
Cabinet de pédiatrie - Cité Vieusseux 12 Genève,"Cité Vieusseux 12, 1203 Genf",Cité Vieusseux 12,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es81/cabinet-de-pediatrie-cite-vieusseux-12-geneve
Cabinet de pédiatrie Dre Brun / Dre Buerge Edwards,"Clos de la Fonderie 19, 1227 Carouge",Clos de la Fonderie 19,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/em1/cabinet-de-pediatrie-dre-brun-dre-buerge-edwards
Cabinet de pédiatrie Plan-les-Ouates,"Route du Vélodrome 68, 1228 Plan-les-Ouates",Route du Vélodrome 68,1228,Plan-les-Ouates,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/plan-les-ouates/eb0/cabinet-de-pediatrie-plan-les-ouates
Cabinet de pédiatrie Rue Pedro-Meylan 1 Genève,"Rue Pédro-Meylan 4, 1208 Genf",Rue Pédro-Meylan 4,1208,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es8f/cabinet-de-pediatrie-rue-pedro-meylan-1-geneve
Cabinet de Podologie du Lignon,"Avenue du Lignon 37, 1219 Vernier",Avenue du Lignon 37,1219,Vernier,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vernier/e15a/cabinet-de-podologie-du-lignon
Cabinet de podologie Podo-Plus - Grange Canal,"Route de Chêne 86, 1224 Chêne-Bougeries",Route de Chêne 86,1224,Chêne-Bougeries,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bougeries/eypo/cabinet-de-podologie-podo-plus-grange-canal
Cabinet de podologie Podo-Plus -Thônex,"Rue de Genève 127, 1226 Thônex",Rue de Genève 127,1226,Thônex,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thonex/eypt/cabinet-de-podologie-podo-plus-thonex
Cabinet d'ophtalmologie Dosso-Mettraux,"Rue de Genève 22, 1225 Chêne-Bourg",Rue de Genève 22,1225,Chêne-Bourg,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/chene-bourg/es0/cabinet-d-ophtalmologie-dosso-mettraux
Cabinet Dr Dimitri Thiébaud / Dr Séverine Buclin Thiébaud,"Chemin Malombré 14, 1206 Genf",Chemin Malombré 14,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/e1bi/cabinet-dr-dimitri-thiebaud-dr-severine-buclin-thiebaud
Cabinet Dr. Genoud,"Avenue De-Luserna 9, 1203 Genf",Avenue De-Luserna 9,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es0t/cabinet-dr-genoud
Cabinet Dr. Lacatis Dumitru + Dr. Brakeni Djamal,"Rue de Chantepoulet 5, 1201 Genf",Rue de Chantepoulet 5,1201,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/efx/cabinet-dr-lacatis-dumitru-dr-brakeni-djamal
Cabinet Dr. Laurencet,"Rue Jacques-Grosselin 25, 1227 Carouge",Rue Jacques-Grosselin 25,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/egz/cabinet-dr-laurencet
Cabinet Dr. Lévy,"Avenue Cardinal-Mermillod 1, 1227 Carouge",Avenue Cardinal-Mermillod 1,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/ethc/cabinet-dr-levy
Cabinet Dr. Mavrakanas/Dre. Giovanouli/Dr. Tobalem,"Rue de Lyon 75, 1203 Genf",Rue de Lyon 75,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/etkr/cabinet-dr-mavrakanas-dre-giovanouli-dr-tobalem
Cabinet Dr. Philippe Monnier Ostéopathe/Acupuncteur/Naturopathe MTE,"Boulevard Helvétique 16, 1207 Genf",Boulevard Helvétique 16,1207,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/edg1/cabinet-dr-philippe-monnier-osteopathe-acupuncteur-naturopathe-mte
Cabinet Dr. Vetterli-Hänggi,"Chemin du Champ-Baron 1, 1209 Genf",Chemin du Champ-Baron 1,1209,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/edf/cabinet-dr-vetterli-hanggi
Cabinet du Dr Favre,"Boulevard Helvétique 15, 1207 Genf",Boulevard Helvétique 15,1207,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ekn/cabinet-du-dr-favre
Cabinet du Dr Zsolt Varga - Clear Vision Centre Ophtalmologique,"Avenue Peschier 41, 1206 Genf",Avenue Peschier 41,1206,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/ebag/cabinet-du-dr-zsolt-varga-clear-vision-centre-ophtalmologique
Cabinet du Jet d'Eau,"Rue du 31-Décembre 8, 1207 Genf",Rue du 31-Décembre 8,1207,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es7e/cabinet-du-jet-d-eau
Cabinet Les essentiels,"Boulevard des Philosophes 15, 1205 Genf",Boulevard des Philosophes 15,1205,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/eba6l/cabinet-les-essentiels
Cabinet Malagnou 2,"Route de Malagnou 2, 1208 Genf",Route de Malagnou 2,1208,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es6x/cabinet-malagnou-2
Cabinet médical,"Chemin de Vuillonnex 42, 1232 Confignon",Chemin de Vuillonnex 42,1232,Confignon,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/confignon/eiw/cabinet-medical
Cabinet médical Cdoc,"Rue Edouard-Vallet 18, 1232 Confignon",Rue Edouard-Vallet 18,1232,Confignon,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/confignon/ebp/cabinet-medical-cdoc
Cabinet médical CMEI,"Quai du Cheval-Blanc 2, 1227 Carouge",Quai du Cheval-Blanc 2,1227,Carouge,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/carouge/eqt/cabinet-medical-cmei
Cabinet médical de Cayla,"Avenue des Eidguenots 4, 1203 Genf",Avenue des Eidguenots 4,1203,Genf,Genf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/genf/es9n/cabinet-medical-de-cayla
