name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Keywords,google_search_url
Cabinet Dr. Khosrov Parissa,"Chemin du Pré de la Tour 11, 1009 Pully",Chemin du Pré de la Tour 11,1009,Pully,Waadt,021 711 20 55,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/pully/evob/cabinet-dr-khosrov-parissa,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Khosrov+Parissa+Pully
Cabinet Dr. Kirchner Volker,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 91 56,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/medizinische-praxis/genolier/ev1m/cabinet-dr-kirchner-volker,https://www.swissmedical.net/en/hospitals/genolier/doctors-directory/kirchner-volker,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kirchner+Volker+Genolier
Cabinet Dr. Klainguti Georges,"Avenue de France 15, 1004 Lausanne",Avenue de France 15,1004,Lausanne,Waadt,021 626 81 11,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev1n/cabinet-dr-klainguti-georges,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Klainguti+Georges+Lausanne
Cabinet Dr. Kleiber Rachel,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 92 78,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/genolier/evod/cabinet-dr-kleiber-rachel,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kleiber+Rachel+Genolier
Cabinet Dr. Klila Hedi,"Rue du Nord 10, 1040 Echallens",Rue du Nord 10,1040,Echallens,Waadt,021 881 27 68,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/echallens/ecwr/cabinet-dr-klila-hedi,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Klila+Hedi+Echallens
Cabinet Dr. Koch Nathalie,"Chemin du Crêt 2, 1110 Morges",Chemin du Crêt 2,1110,Morges,Waadt,021 804 26 55,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/morges/evoe/cabinet-dr-koch-nathalie,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Koch+Nathalie+Morges
Cabinet Dr. Koestner Simon,"Avenue des Pâquis 34, 1110 Morges",Avenue des Pâquis 34,1110,Morges,Waadt,021 804 56 00,Kardiologie,https://www.onedoc.ch/de/medizinische-praxis/morges/ev1p/cabinet-dr-koestner-simon,https://www.ehc-vd.ch/equipe/simon-koestner,0,,https://www.google.ch/search?q=Cabinet+Dr.+Koestner+Simon+Morges
Cabinet Dr. Kohler-Hauf Manuela,"Avenue Vinet 30, 1004 Lausanne",Avenue Vinet 30,1004,Lausanne,Waadt,021 641 32 59,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/lausanne/evof/cabinet-dr-kohler-hauf-manuela,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kohler-Hauf+Manuela+Lausanne
Cabinet Dr. Kohl Hans,"Place Centrale, 1867 Ollon VD",Place Centrale,1867,Ollon VD,Waadt,024 499 12 12,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ollon/ev1q/cabinet-dr-kohl-hans,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kohl+Hans+Ollon+VD
Cabinet Dr. Kokollari Huma,"Rue du Molage 40, 1860 Aigle",Rue du Molage 40,1860,Aigle,Waadt,024 466 52 40,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/aigle/evog/cabinet-dr-kokollari-huma,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kokollari+Huma+Aigle
Cabinet Dr. Kostova Yanka,"Rue des Chèzeaux 14, 1424 Champagne",Rue des Chèzeaux 14,1424,Champagne,Waadt,024 436 30 30,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/champagne/ecy0/cabinet-dr-kostova-yanka,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kostova+Yanka+Champagne
Cabinet Dr. Kotalova Monika,"Petit-Beaulieu 4, 1004 Lausanne",Petit-Beaulieu 4,1004,Lausanne,Waadt,021 647 56 24,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ecff/cabinet-dr-kotalova-monika,https://www.gynecol.ch/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kotalova+Monika+Lausanne
Cabinet Dr. Kovats-Hopff Laure,"Chemin Pavillard 16, 1009 Pully",Chemin Pavillard 16,1009,Pully,Waadt,021 728 25 61,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/pully/ecjp/cabinet-dr-kovats-hopff-laure,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kovats-Hopff+Laure+Pully
Cabinet Dr. Krayenbuhl-Huber Alice,"Rue de la Poste 3, 1009 Pully",Rue de la Poste 3,1009,Pully,Waadt,021 729 77 88,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/pully/ecrh/cabinet-dr-krayenbuhl-huber-alice,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Krayenbuhl-Huber+Alice+Pully
Cabinet Dr. Krayenbuhl Matthew,"Rue de la Poste 3, 1009 Pully",Rue de la Poste 3,1009,Pully,Waadt,021 728 88 88,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/pully/eb9p/cabinet-dr-krayenbuhl-matthew,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Krayenbuhl+Matthew+Pully
Cabinet Dr. Kress Olivier,"Rue de la Gare 9A, 1196 Gland",Rue de la Gare 9A,1196,Gland,Waadt,022 995 04 24,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/gland/eb2c/cabinet-dr-kress-olivier,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kress+Olivier+Gland
Cabinet Dr. Kroni Walid,"En Chamard 35, 1442 Montagny-près-Yverdon",En Chamard 35,1442,Montagny-près-Yverdon,Waadt,024 425 51 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/montagny-pres-yverdon/eccy/cabinet-dr-kroni-walid,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kroni+Walid+Montagny-près-Yverdon
Cabinet Dr. Kuchen Hans-Peter,"Rue de la Tour 41, 1004 Lausanne",Rue de la Tour 41,1004,Lausanne,Waadt,021 311 53 22,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev1t/cabinet-dr-kuchen-hans-peter,https://chirotour.info/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kuchen+Hans-Peter+Lausanne
Cabinet Dr. Kuhn Philippe,"Avenue de Cour 38A, 1007 Lausanne",Avenue de Cour 38A,1007,Lausanne,Waadt,021 617 50 79,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ebyq/cabinet-dr-kuhn-philippe,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kuhn+Philippe+Lausanne
Cabinet Dr. Küng Adrian,"Rue Centrale 22, 1110 Morges",Rue Centrale 22,1110,Morges,Waadt,021 802 18 52,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/morges/eyfe/cabinet-dr-kung-adrian,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Küng+Adrian+Morges
Cabinet Dr. Kursner Adrienne,"Avenue de Chailly 6, 1012 Lausanne",Avenue de Chailly 6,1012,Lausanne,Waadt,022 544 02 57,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/lausanne/eyak/cabinet-dr-kursner-adrienne,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Kursner+Adrienne+Lausanne
Cabinet Dr. Lafranco Dafflon Marina,"Rue de Jaman 1, 1815 Clarens",Rue de Jaman 1,1815,Clarens,Waadt,021 963 09 85,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/clarens/evom/cabinet-dr-lafranco-dafflon-marina,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lafranco+Dafflon+Marina+Clarens
Cabinet Dr. Laget Jacques,"Grand-Rue 40, 1820 Montreux",Grand-Rue 40,1820,Montreux,Waadt,021 963 03 53,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/montreux/ec0k/cabinet-dr-laget-jacques,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Laget+Jacques+Montreux
Cabinet Dr. Lahzami Samir,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 94 01,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/genolier/ev1x/cabinet-dr-lahzami-samir,https://www.swissmedical.net/fr/annuaire-medecins/lahzami-samir,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lahzami+Samir+Genolier
Cabinet Dr. Lambert Jean-François,"Chemin Monastier 10, 1260 Nyon",Chemin Monastier 10,1260,Nyon,Waadt,022 994 64 74,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/medizinische-praxis/nyon/eymk/cabinet-dr-lambert-jean-francois,https://www.ghol.ch/jcms/fr/transverse/nos-etablissements/hopital-de-nyon/lambert-jean-francois-p_8329.html,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lambert+Jean-François+Nyon
Cabinet Dr. Lambert Stéphane,"Chemin de l'Union 19, 1073 Savigny",Chemin de l'Union 19,1073,Savigny,Waadt,021 781 20 74,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/savigny/ecif/cabinet-dr-lambert-stephane,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lambert+Stéphane+Savigny
Cabinet Dr. Landolt-Jaquet Jacqueline,"Rue de la Gare 13B, 1110 Morges",Rue de la Gare 13B,1110,Morges,Waadt,021 802 50 71,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/morges/ecz1/cabinet-dr-landolt-jaquet-jacqueline,https://www.ehc-vd.ch/equipe/jacqueline-landolt,0,,https://www.google.ch/search?q=Cabinet+Dr.+Landolt-Jaquet+Jacqueline+Morges
Cabinet Dr. Landri Cerottini Emmanuèle,"Chemin des Allinges 10, 1006 Lausanne",Chemin des Allinges 10,1006,Lausanne,Waadt,021 619 39 39,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/lausanne/evoo/cabinet-dr-landri-cerottini-emmanuele,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Landri+Cerottini+Emmanuèle+Lausanne
Cabinet Dr. Langenberger-Jotterand Céline,"Rue de la Pontaise 14, 1018 Lausanne",Rue de la Pontaise 14,1018,Lausanne,Waadt,021 310 29 00,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/lausanne/eczo/cabinet-dr-langenberger-jotterand-celine,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Langenberger-Jotterand+Céline+Lausanne
Cabinet Dr. Langenberger Thierry,"Avenue Vinet 30, 1004 Lausanne",Avenue Vinet 30,1004,Lausanne,Waadt,021 641 37 21,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev10/cabinet-dr-langenberger-thierry,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Langenberger+Thierry+Lausanne
Cabinet Dr. Langer - Rey Béatrice,"Rue Louis de Savoie 90, 1110 Morges",Rue Louis de Savoie 90,1110,Morges,Waadt,021 802 34 14,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/morges/ecw8/cabinet-dr-langer-rey-beatrice,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Langer+-+Rey+Béatrice+Morges
Cabinet Dr. Langura Uros,"Rue du Simplon 32B, 1020 Renens",Rue du Simplon 32B,1020,Renens,Waadt,021 633 79 23,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie",https://www.onedoc.ch/de/medizinische-praxis/renens/ecm4/cabinet-dr-langura-uros,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Langura+Uros+Renens
Cabinet Dr. Laosa Cendrine,"Boulevard de Grancy 11, 1006 Lausanne",Boulevard de Grancy 11,1006,Lausanne,Waadt,021 601 10 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/evoq/cabinet-dr-laosa-cendrine,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Laosa+Cendrine+Lausanne
Cabinet Dr. Lavignasse-Martinez Elena,"Place Chauderon 3, 1003 Lausanne",Place Chauderon 3,1003,Lausanne,Waadt,021 312 15 25,"Akupunktur, Allgemeine Innere Medizin, Homöopathie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/eb4j/cabinet-dr-lavignasse-martinez-elena,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lavignasse-Martinez+Elena+Lausanne
Cabinet Dr. Le Bloc'h Yves,"Rue de Léman 3, 1800 Vevey",Rue de Léman 3,1800,Vevey,Waadt,021 922 37 77,"Kardiologie, Pharmazeutische Medizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/vevey/eb1w/cabinet-dr-le-bloc-h-yves,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Le+Bloc'h+Yves+Vevey
Cabinet Dr. Lendi Beat,"Route de Cossonay 26, 1008 Prilly",Route de Cossonay 26,1008,Prilly,Waadt,021 626 30 60,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/prilly/ecmm/cabinet-dr-lendi-beat,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lendi+Beat+Prilly
Cabinet Dr. Leon Giraldo Sonia,"Place de la Gare 1, 1260 Nyon",Place de la Gare 1,1260,Nyon,Waadt,079 285 25 29,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/nyon/evox/cabinet-dr-leon-giraldo-sonia,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Leon+Giraldo+Sonia+Nyon
Cabinet Dr. Leromain Catherine,"Avenue des Bains 22, 1400 Yverdon-les-Bains",Avenue des Bains 22,1400,Yverdon-les-Bains,Waadt,024 423 02 02,Rheumatologie,https://www.onedoc.ch/de/medizinische-praxis/yverdon-les-bains/evoz/cabinet-dr-leromain-catherine,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Leromain+Catherine+Yverdon-les-Bains
Cabinet Dr. Leuenberger Jean-Frédéric,"Rue du Tertre 2, 1427 Bonvillars",Rue du Tertre 2,1427,Bonvillars,Waadt,024 436 14 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bonvillars/ecpk/cabinet-dr-leuenberger-jean-frederic,http://www.dr-jf-leuenberger.ch/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Leuenberger+Jean-Frédéric+Bonvillars
Cabinet Dr. Leuenberger Marc-André,"Rue des Chavannes 4a, 1304 Cossonay",Rue des Chavannes 4a,1304,Cossonay,Waadt,021 861 37 70,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/cossonay/eccj/cabinet-dr-leuenberger-marc-andre,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Leuenberger+Marc-André+Cossonay
Cabinet Dr. Levy Jean-Luc,"Le Vieux-Bourg 15, 1026 Denges",Le Vieux-Bourg 15,1026,Denges,Waadt,021 535 59 55,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/denges/ex9a/cabinet-dr-levy-jean-luc,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Levy+Jean-Luc+Denges
Cabinet Dr. Liaudat Vincent,"Avenue Juste-Olivier 25, 1006 Lausanne",Avenue Juste-Olivier 25,1006,Lausanne,Waadt,021 312 89 89,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/ecs3/cabinet-dr-liaudat-vincent,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Liaudat+Vincent+Lausanne
Cabinet Dr. Lippens John,"Chemin de Pierrefleur 10, 1004 Lausanne",Chemin de Pierrefleur 10,1004,Lausanne,Waadt,021 683 22 01,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/eb4w/cabinet-dr-lippens-john,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lippens+John+Lausanne
Cabinet Dr. Lleshi Valter,"Avenue de la Gare 10, 1180 Rolle",Avenue de la Gare 10,1180,Rolle,Waadt,021 825 54 55,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/rolle/ecfw/cabinet-dr-lleshi-valter,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lleshi+Valter+Rolle
Cabinet Dr. Loïc Julita,"Rue du Lac 124, 1815 Clarens",Rue du Lac 124,1815,Clarens,Waadt,021 963 48 79,Urologie,https://www.onedoc.ch/de/medizinische-praxis/clarens/ecpb/cabinet-dr-loic-julita,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Loïc+Julita+Clarens
Cabinet Dr. Loiseau Julien,"Chemin St-Antoine 1, 1580 Avenches",Chemin St-Antoine 1,1580,Avenches,Waadt,026 675 14 75,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/avenches/ev14/cabinet-dr-loiseau-julien,https://cabinet-st-antoine.ch/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Loiseau+Julien+Avenches
Cabinet Dr. Lomier-Viret Catherine,"Les Vergers 17, 1441 Valeyres-sous-Montagny",Les Vergers 17,1441,Valeyres-sous-Montagny,Waadt,024 445 32 92,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/valeyres-sous-montagny/eymc/cabinet-dr-lomier-viret-catherine,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lomier-Viret+Catherine+Valeyres-sous-Montagny
Cabinet Dr. Lopez de la Vega Béatrice,"Avenue Viollier 24, 1260 Nyon",Avenue Viollier 24,1260,Nyon,Waadt,022 362 86 14,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/nyon/eye3/cabinet-dr-lopez-de-la-vega-beatrice,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lopez+de+la+Vega+Béatrice+Nyon
Cabinet Dr. Lopez José-Luis,"Rue du Lac 142, 1815 Clarens",Rue du Lac 142,1815,Clarens,Waadt,021 989 33 55,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/clarens/eyff/cabinet-dr-lopez-jose-luis,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lopez+José-Luis+Clarens
Cabinet Dr. Lopez Juan,"Chemin du Levant 159, 1005 Lausanne",Chemin du Levant 159,1005,Lausanne,Waadt,021 721 41 02,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/eb81/cabinet-dr-lopez-juan,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lopez+Juan+Lausanne
Cabinet Dr. Louis Olivier,"Rue Roger de Guimps 4, 1400 Yverdon-les-Bains",Rue Roger de Guimps 4,1400,Yverdon-les-Bains,Waadt,024 426 03 02,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/yverdon-les-bains/env/cabinet-dr-louis-olivier,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Louis+Olivier+Yverdon-les-Bains
Cabinet Dr. Lungo Anne-Sylvie,"Avenue Vinet 30, 1004 Lausanne",Avenue Vinet 30,1004,Lausanne,Waadt,021 641 37 54,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/lausanne/evo5/cabinet-dr-lungo-anne-sylvie,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lungo+Anne-Sylvie+Lausanne
Cabinet Dr. Lustenberger Marc,"Rue Beau-Séjour 10, 1003 Lausanne",Rue Beau-Séjour 10,1003,Lausanne,Waadt,021 312 30 55,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev16/cabinet-dr-lustenberger-marc,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lustenberger+Marc+Lausanne
Cabinet Dr. Luthi Jean-François,"Avenue de Jomini 8, 1004 Lausanne",Avenue de Jomini 8,1004,Lausanne,Waadt,021 311 31 45,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/ecp9/cabinet-dr-luthi-jean-francois,https://www.dr-luthi.ch/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Luthi+Jean-François+Lausanne
Cabinet Dr. Lynda F. Benyamina-Chikhi,"Route du Pavement 85, 1018 Lausanne",Route du Pavement 85,1018,Lausanne,Waadt,021 648 55 88,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/lausanne/evr7/cabinet-dr-lynda-f-benyamina-chikhi,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lynda+F.+Benyamina-Chikhi+Lausanne
Cabinet Dr. Lyon-Pagès Isabelle,"Quartier de la Violette 1 A, 1004 Lausanne",Quartier de la Violette 1 A,1004,Lausanne,Waadt,021 555 89 83,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lausanne/eb5f/cabinet-dr-lyon-pages-isabelle,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Lyon-Pagès+Isabelle+Lausanne
Cabinet Dr. Macheret Christe Florence,"Le Bourg 11, 1610 Oron-la-Ville",Le Bourg 11,1610,Oron-la-Ville,Waadt,021 907 23 37,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/oron-la-ville/ex81/cabinet-dr-macheret-christe-florence,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Macheret+Christe+Florence+Oron-la-Ville
Cabinet Dr. Madani Seyed,"Grand-Rue 10, 1347 Le Sentier",Grand-Rue 10,1347,Le Sentier,Waadt,021 845 60 92,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/le-sentier/eby4/cabinet-dr-madani-seyed,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Madani+Seyed+Le+Sentier
Cabinet Dr. Maeder-Ingvar,"Rue du Lac 142, 1815 Clarens",Rue du Lac 142,1815,Clarens,Waadt,021 989 32 13,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/clarens/evo7/cabinet-dr-maeder-ingvar,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Maeder-Ingvar+Clarens
Cabinet Dr. Maerz Gerrit,"Avenue du Servan 2, 1006 Lausanne",Avenue du Servan 2,1006,Lausanne,Waadt,021 320 51 21,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev19/cabinet-dr-maerz-gerrit,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Maerz+Gerrit+Lausanne
Cabinet Dr. Mahler Catherine,"Grand-Rue 96, 1110 Morges",Grand-Rue 96,1110,Morges,Waadt,021 801 28 69,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/morges/ecu7/cabinet-dr-mahler-catherine,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Mahler+Catherine+Morges
Cabinet Dr. Maillard Anne-Béatrice,"Rue des Petites-Buttes 20 E, 1180 Rolle",Rue des Petites-Buttes 20 E,1180,Rolle,Waadt,021 826 06 02,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/rolle/ebz9/cabinet-dr-maillard-anne-beatrice,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Maillard+Anne-Béatrice+Rolle
Cabinet Dr. Mainguy Jean-Claude,"Avenue Claude-Nobs 2, 1820 Montreux",Avenue Claude-Nobs 2,1820,Montreux,Waadt,021 963 75 20,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/montreux/ev2a/cabinet-dr-mainguy-jean-claude,https://www.baac.ch/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Mainguy+Jean-Claude+Montreux
Cabinet Dr. Majo François,"Place de la Gare 10, 1003 Lausanne",Place de la Gare 10,1003,Lausanne,Waadt,021 321 00 21,,https://www.onedoc.ch/de/medizinische-praxis/lausanne/ev2c/cabinet-dr-majo-francois,https://www.cogl.ch/equipe-medicale/dr-francois-majo-ophtalmologue-chirurgien/,0,,https://www.google.ch/search?q=Cabinet+Dr.+Majo+François+Lausanne
Cabinet Dr. Makrouf Nora,"Rue de Neuchâtel 1, 1400 Yverdon-les-Bains",Rue de Neuchâtel 1,1400,Yverdon-les-Bains,Waadt,024 420 10 34,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/yverdon-les-bains/evo9/cabinet-dr-makrouf-nora,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Makrouf+Nora+Yverdon-les-Bains
Cabinet Dr. Malesevic-Kilibarda Tatjana,"Grand-Rue 27, 1260 Nyon",Grand-Rue 27,1260,Nyon,Waadt,022 362 39 12,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/nyon/evpa/cabinet-dr-malesevic-kilibarda-tatjana,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Malesevic-Kilibarda+Tatjana+Nyon
Cabinet Dr. Malky André,"Rue de Rive 18, 1260 Nyon",Rue de Rive 18,1260,Nyon,Waadt,022 361 76 26,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/nyon/eb01/cabinet-dr-malky-andre,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Malky+André+Nyon
Cabinet Dr. Malky Louis,"Rue de Rive 18, 1260 Nyon",Rue de Rive 18,1260,Nyon,Waadt,022 361 37 62,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/nyon/eb8l/cabinet-dr-malky-louis,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Malky+Louis+Nyon
Cabinet Dr. Mally Robert,"Chemin de la Louve 1, 1196 Gland",Chemin de la Louve 1,1196,Gland,Waadt,022 364 32 13,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/gland/ectn/cabinet-dr-mally-robert,,0,,https://www.google.ch/search?q=Cabinet+Dr.+Mally+Robert+Gland
